step,ego_action_idx,ego_action,p0_pos,p0_orient,p0_held,p1_pos,p1_orient,p1_held,objects_before,pots_before,cum_sparse_before,cum_shaped_before,partner_action_idx,partner_action,reward,sparse_reward,built_in_shaped_reward,custom_shaped_reward,cum_sparse_after,cum_shaped_after,delivery_event,p0_pos_after,p0_held_after,p1_pos_after,p1_held_after,objects_after,pots_after
66,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
67,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
68,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
69,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
70,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
71,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
72,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
73,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
74,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
75,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
76,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
77,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
78,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
79,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
80,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
81,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
82,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
83,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
84,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
85,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
86,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
87,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
88,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
89,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
90,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
91,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
92,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
93,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
94,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
95,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
96,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
97,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
98,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
99,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
100,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
101,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
102,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
103,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
104,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
105,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
106,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
107,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
108,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
109,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
110,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
111,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
112,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
113,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
114,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
115,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
116,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
117,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
118,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
119,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
120,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
121,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
122,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
123,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
124,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
125,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
126,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
127,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
128,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
129,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
