step,ego_action,partner_action,reward,total_return,sparse_return,deliveries,p0_pos,p0_orient,p0_held,p1_pos,p1_orient,p1_held,pots,objects
110,"(0, 0)",2,-0.030719999999999813,27.650240000000007,0.0,0.0,"(1, 2)","(0, -1)",dish,"(6, 1)","(1, 0)",,"(3, 0):empty;(4, 0):soup('onion', 3, 3)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(4, 0):soup('onion', 3, 3)"
111,"(0, 0)",1,-0.030719999999999813,27.61952000000001,0.0,0.0,"(1, 2)","(0, -1)",dish,"(6, 2)","(0, 1)",,"(3, 0):empty;(4, 0):soup('onion', 3, 4)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(4, 0):soup('onion', 3, 4)"
112,"(-1, 0)",1,-0.030719999999999813,27.58880000000001,0.0,0.0,"(1, 2)","(-1, 0)",dish,"(6, 3)","(0, 1)",,"(3, 0):empty;(4, 0):soup('onion', 3, 5)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(4, 0):soup('onion', 3, 5)"
113,interact,3,-0.030719999999999813,27.55808000000001,0.0,0.0,"(1, 2)","(-1, 0)",dish,"(5, 3)","(-1, 0)",,"(3, 0):empty;(4, 0):soup('onion', 3, 6)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(4, 0):soup('onion', 3, 6)"
114,interact,3,-0.030719999999999813,27.527360000000012,0.0,0.0,"(1, 2)","(-1, 0)",dish,"(4, 3)","(-1, 0)",,"(3, 0):empty;(4, 0):soup('onion', 3, 7)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(4, 0):soup('onion', 3, 7)"
115,interact,1,-0.030719999999999813,27.496640000000014,0.0,0.0,"(1, 2)","(-1, 0)",dish,"(4, 3)","(0, 1)",,"(3, 0):empty;(4, 0):soup('onion', 3, 8)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(4, 0):soup('onion', 3, 8)"
116,"(0, -1)",5,-0.030719999999999813,27.465920000000015,0.0,0.0,"(1, 1)","(0, -1)",dish,"(4, 3)","(0, 1)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 9)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(4, 0):soup('onion', 3, 9)"
117,"(1, 0)",2,-0.030719999999999813,27.435200000000016,0.0,0.0,"(2, 1)","(1, 0)",dish,"(5, 3)","(1, 0)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 10)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(4, 0):soup('onion', 3, 10)"
118,"(1, 0)",2,-0.030719999999999813,27.404480000000017,0.0,0.0,"(3, 1)","(1, 0)",dish,"(6, 3)","(1, 0)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 11)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(4, 0):soup('onion', 3, 11)"
119,"(-1, 0)",0,-0.030719999999999813,27.37376000000002,0.0,0.0,"(2, 1)","(-1, 0)",dish,"(6, 2)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 12)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(4, 0):soup('onion', 3, 12)"
120,interact,0,-0.030719999999999813,27.34304000000002,0.0,0.0,"(2, 1)","(-1, 0)",dish,"(6, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 13)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(4, 0):soup('onion', 3, 13)"
121,"(1, 0)",0,-0.030719999999999813,27.31232000000002,0.0,0.0,"(3, 1)","(1, 0)",dish,"(6, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 14)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(4, 0):soup('onion', 3, 14)"
122,"(1, 0)",3,-0.030719999999999813,27.281600000000022,0.0,0.0,"(4, 1)","(1, 0)",dish,"(5, 1)","(-1, 0)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 15)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(4, 0):soup('onion', 3, 15)"
123,"(0, -1)",0,-0.030719999999999813,27.250880000000024,0.0,0.0,"(4, 1)","(0, -1)",dish,"(5, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 16)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(4, 0):soup('onion', 3, 16)"
124,interact,4,-0.030719999999999813,27.220160000000025,0.0,0.0,"(4, 1)","(0, -1)",dish,"(5, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 17)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(4, 0):soup('onion', 3, 17)"
125,interact,4,-0.030719999999999813,27.189440000000026,0.0,0.0,"(4, 1)","(0, -1)",dish,"(5, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 18)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(4, 0):soup('onion', 3, 18)"
126,interact,4,-0.030719999999999813,27.158720000000027,0.0,0.0,"(4, 1)","(0, -1)",dish,"(5, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 19)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(4, 0):soup('onion', 3, 19)"
127,interact,4,0.5632799999999998,27.722000000000026,0.0,0.0,"(4, 1)","(0, -1)",dish,"(5, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 20)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(4, 0):soup('onion', 3, 20)"
128,interact,4,5.319680000000001,33.04168000000003,0.0,0.0,"(4, 1)","(0, -1)","soup('onion', 3, 20)","(5, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):empty","(0, 1):soup('onion', 3, 20);(0, 3):dish"
129,"(-1, 0)",2,-0.099720000000001,32.94196000000003,0.0,0.0,"(3, 1)","(-1, 0)","soup('onion', 3, 20)","(6, 1)","(1, 0)",onion,"(3, 0):empty;(4, 0):empty","(0, 1):soup('onion', 3, 20);(0, 3):dish"
130,"(-1, 0)",4,-0.09911999999999974,32.84284000000003,0.0,0.0,"(2, 1)","(-1, 0)","soup('onion', 3, 20)","(6, 1)","(1, 0)",onion,"(3, 0):empty;(4, 0):empty","(0, 1):soup('onion', 3, 20);(0, 3):dish"
131,"(-1, 0)",0,-0.09852000000000007,32.74432000000003,0.0,0.0,"(1, 1)","(-1, 0)","soup('onion', 3, 20)","(6, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):empty","(0, 1):soup('onion', 3, 20);(0, 3):dish"
132,interact,3,-0.03852000000000028,32.70580000000003,0.0,0.0,"(1, 1)","(-1, 0)","soup('onion', 3, 20)","(5, 1)","(-1, 0)",onion,"(3, 0):empty;(4, 0):empty","(0, 1):soup('onion', 3, 20);(0, 3):dish"
133,"(0, 1)",3,0.020879999999999833,32.72668000000003,0.0,0.0,"(1, 2)","(0, 1)","soup('onion', 3, 20)","(4, 1)","(-1, 0)",onion,"(3, 0):empty;(4, 0):empty","(0, 1):soup('onion', 3, 20);(0, 3):dish"
134,"(0, -1)",0,-0.13416000000000014,32.59252000000003,0.0,0.0,"(1, 1)","(0, -1)","soup('onion', 3, 20)","(4, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):empty","(0, 1):soup('onion', 3, 20);(0, 3):dish"
135,interact,5,3.24696,35.83948000000003,0.0,0.0,"(1, 1)","(0, -1)",,"(4, 1)","(0, -1)",,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
136,"(0, 1)",5,-0.04104000000000028,35.79844000000003,0.0,0.0,"(1, 2)","(0, 1)",,"(4, 1)","(0, -1)",,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
137,"(1, 0)",2,-0.04104000000000028,35.757400000000025,0.0,0.0,"(1, 2)","(1, 0)",,"(5, 1)","(1, 0)",,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
138,"(-1, 0)",2,-0.04104000000000028,35.71636000000002,0.0,0.0,"(1, 2)","(-1, 0)",,"(6, 1)","(1, 0)",,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
139,interact,1,-0.04104000000000028,35.67532000000002,0.0,0.0,"(1, 2)","(-1, 0)",dish,"(6, 2)","(0, 1)",,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
140,interact,1,-0.04104000000000028,35.63428000000002,0.0,0.0,"(1, 2)","(-1, 0)",dish,"(6, 3)","(0, 1)",,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
141,interact,3,-0.04104000000000028,35.593240000000016,0.0,0.0,"(1, 2)","(-1, 0)",dish,"(5, 3)","(-1, 0)",,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
142,interact,3,-0.04104000000000028,35.55220000000001,0.0,0.0,"(1, 2)","(-1, 0)",dish,"(4, 3)","(-1, 0)",,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
143,"(0, 1)",1,-0.04104000000000028,35.51116000000001,0.0,0.0,"(1, 3)","(0, 1)",dish,"(4, 3)","(0, 1)",,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
144,"(-1, 0)",5,-0.04104000000000028,35.47012000000001,0.0,0.0,"(1, 3)","(-1, 0)",dish,"(4, 3)","(0, 1)",onion,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
145,interact,2,-0.04104000000000028,35.429080000000006,0.0,0.0,"(1, 3)","(-1, 0)",dish,"(5, 3)","(1, 0)",onion,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
146,"(-1, 0)",2,-0.04104000000000028,35.388040000000004,0.0,0.0,"(1, 3)","(-1, 0)",dish,"(6, 3)","(1, 0)",onion,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
147,"(-1, 0)",0,-0.04104000000000028,35.347,0.0,0.0,"(1, 3)","(-1, 0)",dish,"(6, 2)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
148,"(-1, 0)",0,-0.04104000000000028,35.30596,0.0,0.0,"(1, 3)","(-1, 0)",dish,"(6, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
149,"(-1, 0)",3,-0.04104000000000028,35.26492,0.0,0.0,"(1, 3)","(-1, 0)",dish,"(5, 1)","(-1, 0)",onion,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
150,"(-1, 0)",3,-0.04104000000000028,35.223879999999994,0.0,0.0,"(1, 3)","(-1, 0)",dish,"(4, 1)","(-1, 0)",onion,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
151,interact,0,-0.04104000000000028,35.18283999999999,0.0,0.0,"(1, 3)","(-1, 0)",dish,"(4, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
152,interact,5,3.31536,38.49819999999999,0.0,0.0,"(1, 3)","(-1, 0)",dish,"(4, 1)","(0, -1)",,"(3, 0):empty;(4, 0):soup('onion', 2, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 2, 0)"
153,interact,2,-0.04463999999999988,38.45355999999999,0.0,0.0,"(1, 3)","(-1, 0)",dish,"(5, 1)","(1, 0)",,"(3, 0):empty;(4, 0):soup('onion', 2, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 2, 0)"
154,"(0, 1)",2,-0.04463999999999988,38.40891999999999,0.0,0.0,"(1, 3)","(0, 1)",dish,"(6, 1)","(1, 0)",,"(3, 0):empty;(4, 0):soup('onion', 2, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 2, 0)"
155,"(-1, 0)",1,-0.04463999999999988,38.36427999999999,0.0,0.0,"(1, 3)","(-1, 0)",dish,"(6, 2)","(0, 1)",,"(3, 0):empty;(4, 0):soup('onion', 2, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 2, 0)"
156,interact,1,-0.04463999999999988,38.319639999999985,0.0,0.0,"(1, 3)","(-1, 0)",dish,"(6, 3)","(0, 1)",,"(3, 0):empty;(4, 0):soup('onion', 2, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 2, 0)"
157,"(-1, 0)",3,-0.04463999999999988,38.274999999999984,0.0,0.0,"(1, 3)","(-1, 0)",dish,"(5, 3)","(-1, 0)",,"(3, 0):empty;(4, 0):soup('onion', 2, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 2, 0)"
158,"(-1, 0)",3,-0.04463999999999988,38.23035999999998,0.0,0.0,"(1, 3)","(-1, 0)",dish,"(4, 3)","(-1, 0)",,"(3, 0):empty;(4, 0):soup('onion', 2, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 2, 0)"
159,"(-1, 0)",1,-0.04463999999999988,38.18571999999998,0.0,0.0,"(1, 3)","(-1, 0)",dish,"(4, 3)","(0, 1)",,"(3, 0):empty;(4, 0):soup('onion', 2, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 2, 0)"
160,"(0, 1)",5,-0.04463999999999988,38.14107999999998,0.0,0.0,"(1, 3)","(0, 1)",dish,"(4, 3)","(0, 1)",onion,"(3, 0):empty;(4, 0):soup('onion', 2, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 2, 0)"
161,"(-1, 0)",2,-0.04463999999999988,38.09643999999998,0.0,0.0,"(1, 3)","(-1, 0)",dish,"(5, 3)","(1, 0)",onion,"(3, 0):empty;(4, 0):soup('onion', 2, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 2, 0)"
162,"(-1, 0)",2,-0.04463999999999988,38.05179999999998,0.0,0.0,"(1, 3)","(-1, 0)",dish,"(6, 3)","(1, 0)",onion,"(3, 0):empty;(4, 0):soup('onion', 2, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 2, 0)"
163,"(-1, 0)",0,-0.04463999999999988,38.00715999999998,0.0,0.0,"(1, 3)","(-1, 0)",dish,"(6, 2)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 2, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 2, 0)"
164,"(-1, 0)",0,-0.04463999999999988,37.96251999999998,0.0,0.0,"(1, 3)","(-1, 0)",dish,"(6, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 2, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 2, 0)"
165,"(-1, 0)",3,-0.04463999999999988,37.917879999999975,0.0,0.0,"(1, 3)","(-1, 0)",dish,"(5, 1)","(-1, 0)",onion,"(3, 0):empty;(4, 0):soup('onion', 2, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 2, 0)"
166,"(-1, 0)",3,-0.04463999999999988,37.873239999999974,0.0,0.0,"(1, 3)","(-1, 0)",dish,"(4, 1)","(-1, 0)",onion,"(3, 0):empty;(4, 0):soup('onion', 2, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 2, 0)"
167,interact,0,-0.04463999999999988,37.82859999999997,0.0,0.0,"(1, 3)","(-1, 0)",dish,"(4, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 2, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 2, 0)"
168,interact,5,3.4305599999999994,41.25915999999997,0.0,0.0,"(1, 3)","(-1, 0)",dish,"(4, 1)","(0, -1)",,"(3, 0):empty;(4, 0):soup('onion', 3, 1)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 1)"
169,"(0, -1)",2,-0.04943999999999988,41.209719999999976,0.0,0.0,"(1, 2)","(0, -1)",dish,"(5, 1)","(1, 0)",,"(3, 0):empty;(4, 0):soup('onion', 3, 2)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 2)"
170,"(0, 0)",2,-0.04943999999999988,41.16027999999998,0.0,0.0,"(1, 2)","(0, -1)",dish,"(6, 1)","(1, 0)",,"(3, 0):empty;(4, 0):soup('onion', 3, 3)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 3)"
171,"(0, 0)",1,-0.04943999999999988,41.11083999999998,0.0,0.0,"(1, 2)","(0, -1)",dish,"(6, 2)","(0, 1)",,"(3, 0):empty;(4, 0):soup('onion', 3, 4)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 4)"
172,"(-1, 0)",1,-0.04943999999999988,41.061399999999985,0.0,0.0,"(1, 2)","(-1, 0)",dish,"(6, 3)","(0, 1)",,"(3, 0):empty;(4, 0):soup('onion', 3, 5)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 5)"
173,interact,3,-0.04943999999999988,41.01195999999999,0.0,0.0,"(1, 2)","(-1, 0)",dish,"(5, 3)","(-1, 0)",,"(3, 0):empty;(4, 0):soup('onion', 3, 6)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 6)"
174,interact,3,-0.04943999999999988,40.96251999999999,0.0,0.0,"(1, 2)","(-1, 0)",dish,"(4, 3)","(-1, 0)",,"(3, 0):empty;(4, 0):soup('onion', 3, 7)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 7)"
175,interact,1,-0.04943999999999988,40.913079999999994,0.0,0.0,"(1, 2)","(-1, 0)",dish,"(4, 3)","(0, 1)",,"(3, 0):empty;(4, 0):soup('onion', 3, 8)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 8)"
176,"(0, -1)",5,-0.04943999999999988,40.86364,0.0,0.0,"(1, 1)","(0, -1)",dish,"(4, 3)","(0, 1)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 9)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 9)"
177,"(1, 0)",2,-0.04943999999999988,40.8142,0.0,0.0,"(2, 1)","(1, 0)",dish,"(5, 3)","(1, 0)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 10)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 10)"
178,"(1, 0)",2,-0.04943999999999988,40.76476,0.0,0.0,"(3, 1)","(1, 0)",dish,"(6, 3)","(1, 0)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 11)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 11)"
179,"(-1, 0)",0,-0.04943999999999988,40.715320000000006,0.0,0.0,"(2, 1)","(-1, 0)",dish,"(6, 2)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 12)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 12)"
180,interact,0,-0.04943999999999988,40.66588000000001,0.0,0.0,"(2, 1)","(-1, 0)",dish,"(6, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 13)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 13)"
181,"(1, 0)",0,-0.04943999999999988,40.61644000000001,0.0,0.0,"(3, 1)","(1, 0)",dish,"(6, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 14)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 14)"
182,"(1, 0)",3,-0.04943999999999988,40.567000000000014,0.0,0.0,"(4, 1)","(1, 0)",dish,"(5, 1)","(-1, 0)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 15)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 15)"
183,"(0, -1)",0,-0.04943999999999988,40.51756000000002,0.0,0.0,"(4, 1)","(0, -1)",dish,"(5, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 16)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 16)"
184,interact,4,-0.04943999999999988,40.46812000000002,0.0,0.0,"(4, 1)","(0, -1)",dish,"(5, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 17)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 17)"
185,interact,4,-0.04943999999999988,40.41868000000002,0.0,0.0,"(4, 1)","(0, -1)",dish,"(5, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 18)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 18)"
186,interact,4,-0.04943999999999988,40.369240000000026,0.0,0.0,"(4, 1)","(0, -1)",dish,"(5, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 19)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 19)"
187,interact,4,0.5445600000000003,40.91380000000002,0.0,0.0,"(4, 1)","(0, -1)",dish,"(5, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 20)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 20)"
188,interact,4,5.300960000000001,46.21476000000003,0.0,0.0,"(4, 1)","(0, -1)","soup('onion', 3, 20)","(5, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):empty","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20)"
189,"(-1, 0)",2,-0.11844000000000107,46.09632000000003,0.0,0.0,"(3, 1)","(-1, 0)","soup('onion', 3, 20)","(6, 1)","(1, 0)",onion,"(3, 0):empty;(4, 0):empty","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20)"
190,"(-1, 0)",4,-0.11784000000000033,45.978480000000026,0.0,0.0,"(2, 1)","(-1, 0)","soup('onion', 3, 20)","(6, 1)","(1, 0)",onion,"(3, 0):empty;(4, 0):empty","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20)"
191,"(-1, 0)",0,-0.11723999999999961,45.86124000000002,0.0,0.0,"(1, 1)","(-1, 0)","soup('onion', 3, 20)","(6, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):empty","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20)"
192,interact,3,-0.05723999999999982,45.80400000000002,0.0,0.0,"(1, 1)","(-1, 0)","soup('onion', 3, 20)","(5, 1)","(-1, 0)",onion,"(3, 0):empty;(4, 0):empty","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20)"
193,"(0, 1)",3,0.002159999999999229,45.80616000000002,0.0,0.0,"(1, 2)","(0, 1)","soup('onion', 3, 20)","(4, 1)","(-1, 0)",onion,"(3, 0):empty;(4, 0):empty","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20)"
194,"(0, -1)",0,-0.15287999999999968,45.653280000000024,0.0,0.0,"(1, 1)","(0, -1)","soup('onion', 3, 20)","(4, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):empty","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20)"
195,interact,5,3.263879999999999,48.917160000000024,0.0,0.0,"(1, 1)","(0, -1)","soup('onion', 3, 20)","(4, 1)","(0, -1)",,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
196,"(1, 0)",5,-0.036359999999999455,48.88080000000002,0.0,0.0,"(2, 1)","(1, 0)","soup('onion', 3, 20)","(4, 1)","(0, -1)",,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
197,"(0, -1)",2,-0.09600000000000009,48.78480000000002,0.0,0.0,"(2, 1)","(0, -1)","soup('onion', 3, 20)","(5, 1)","(1, 0)",,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
