step,ego_action,partner_action,sparse_delta,built_in,custom,total
335,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
336,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
337,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
338,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
339,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
340,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
341,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
342,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
343,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
344,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
345,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
346,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
347,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
348,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
349,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
350,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
351,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
352,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
353,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
354,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
355,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
356,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
357,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
358,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
359,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
360,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
361,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
362,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
363,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
364,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
365,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
366,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
367,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
368,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
369,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
370,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
371,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
372,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
373,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
374,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
375,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
376,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
377,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
378,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
379,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
380,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
381,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
382,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
383,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
384,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
385,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
386,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
387,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
388,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
389,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
390,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
391,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
392,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
393,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
394,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
395,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
396,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
397,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
398,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
399,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
400,"(-1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
