step,ego_action,partner_action,sparse_delta,built_in,custom,total
342,interact,"(0, 1)",0.0,0.0,-0.050000000000000044,-0.050000000000000044
343,interact,"(0, 1)",0.0,0.0,-0.050000000000000044,-0.050000000000000044
344,interact,"(0, 1)",0.0,0.0,-0.050000000000000044,-0.050000000000000044
345,interact,"(0, 1)",0.0,0.0,-0.050000000000000044,-0.050000000000000044
346,interact,"(0, 1)",0.0,0.0,2.2765000000000004,2.2765000000000004
347,interact,"(0, -1)",0.0,5.0,1.5600000000000003,6.5600000000000005
348,"(1, 0)","(-1, 0)",0.0,0.0,0.15750000000000042,0.15750000000000042
349,"(1, 0)","(0, 1)",0.0,0.0,0.15499999999999958,0.15499999999999958
350,"(0, 1)","(0, 1)",0.0,0.0,0.15249999999999986,0.15249999999999986
351,"(1, 0)","(-1, 0)",0.0,0.0,-0.09750000000000036,-0.09750000000000036
352,interact,"(0, 1)",20.0,0.0,-9.75,10.25
353,"(0, 1)","(0, -1)",0.0,0.0,0.0,0.0
354,"(-1, 0)",interact,0.0,0.0,0.0,0.0
355,"(-1, 0)","(0, 1)",0.0,0.0,0.0,0.0
356,"(0, 1)","(-1, 0)",0.0,0.0,0.0,0.0
357,interact,"(-1, 0)",0.0,0.0,0.0,0.0
358,"(1, 0)","(-1, 0)",0.0,0.0,0.0,0.0
359,"(1, 0)","(0, -1)",0.0,0.0,0.0,0.0
360,"(0, -1)","(0, 0)",0.0,0.0,0.0,0.0
361,"(0, -1)","(0, 0)",0.0,0.0,0.0,0.0
362,"(-1, 0)","(0, 0)",0.0,0.0,0.0,0.0
363,"(0, -1)","(0, 0)",0.0,0.0,0.0,0.0
364,"(-1, 0)","(0, 0)",0.0,0.0,0.0,0.0
365,"(0, -1)","(-1, 0)",0.0,0.0,0.0,0.0
366,interact,"(0, 1)",0.0,3.0,1.4849999999999999,4.484999999999999
367,"(1, 0)",interact,0.0,0.0,-0.015000000000000013,-0.015000000000000013
368,"(1, 0)","(-1, 0)",0.0,0.0,-0.015000000000000013,-0.015000000000000013
369,"(0, 1)",interact,0.0,3.0,-0.015000000000000013,2.985
370,"(0, 1)","(0, 0)",0.0,0.0,-0.015000000000000013,-0.015000000000000013
371,"(-1, 0)","(0, 0)",0.0,0.0,-0.015000000000000013,-0.015000000000000013
372,"(-1, 0)","(0, 0)",0.0,0.0,-0.015000000000000013,-0.015000000000000013
373,"(0, 1)","(0, 0)",0.0,0.0,-0.015000000000000013,-0.015000000000000013
374,interact,"(0, 0)",0.0,0.0,-0.015000000000000013,-0.015000000000000013
375,"(1, 0)","(0, 0)",0.0,0.0,-0.015000000000000013,-0.015000000000000013
376,"(1, 0)","(0, 0)",0.0,0.0,-0.015000000000000013,-0.015000000000000013
377,"(0, -1)","(0, 0)",0.0,0.0,-0.015000000000000013,-0.015000000000000013
378,"(0, -1)","(0, 0)",0.0,0.0,-0.015000000000000013,-0.015000000000000013
379,"(-1, 0)","(0, 0)",0.0,0.0,-0.015000000000000013,-0.015000000000000013
380,"(-1, 0)","(0, 0)",0.0,0.0,-0.015000000000000013,-0.015000000000000013
381,"(0, -1)","(0, 0)",0.0,0.0,-0.015000000000000013,-0.015000000000000013
382,interact,"(0, 0)",0.0,3.0,1.47,4.47
383,"(1, 0)","(0, 0)",0.0,0.0,-0.030000000000000027,-0.030000000000000027
384,"(1, 0)",interact,0.0,0.0,-0.030000000000000027,-0.030000000000000027
385,"(0, 1)",interact,0.0,0.0,-0.030000000000000027,-0.030000000000000027
386,"(0, 1)","(0, 0)",0.0,0.0,-0.030000000000000027,-0.030000000000000027
387,"(-1, 0)","(0, 0)",0.0,0.0,-0.030000000000000027,-0.030000000000000027
388,"(-1, 0)","(0, 0)",0.0,0.0,-0.030000000000000027,-0.030000000000000027
389,"(0, 1)","(0, 0)",0.0,0.0,-0.030000000000000027,-0.030000000000000027
390,interact,"(0, 0)",0.0,0.0,-0.030000000000000027,-0.030000000000000027
391,"(1, 0)","(0, 0)",0.0,0.0,-0.030000000000000027,-0.030000000000000027
392,"(1, 0)","(0, 0)",0.0,0.0,-0.030000000000000027,-0.030000000000000027
393,"(0, -1)","(0, 0)",0.0,0.0,-0.030000000000000027,-0.030000000000000027
394,"(0, -1)","(0, 0)",0.0,0.0,-0.030000000000000027,-0.030000000000000027
395,"(-1, 0)","(0, 0)",0.0,0.0,-0.030000000000000027,-0.030000000000000027
396,"(-1, 0)","(0, 0)",0.0,0.0,-0.030000000000000027,-0.030000000000000027
397,"(0, -1)","(0, 0)",0.0,0.0,-0.030000000000000027,-0.030000000000000027
398,interact,"(0, 0)",0.0,3.0,1.9500000000000002,4.95
399,"(-1, 0)",interact,0.0,0.0,-0.050000000000000044,-0.050000000000000044
400,"(-1, 0)","(1, 0)",0.0,0.0,-0.050000000000000044,-0.050000000000000044
