step,ego_action,partner_action,sparse_reward,built_in_shaped_reward,custom_base_component,custom_v2_extra_component,custom_useless_interact_component,custom_shaped_reward,total_reward,active_custom_shaping_version,late_stage,no_interaction_change,useless_counts_before,useless_counts_after
178,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
179,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
180,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
181,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
182,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
183,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
184,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
185,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
186,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
187,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
188,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
189,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
190,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
191,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
192,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
193,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
194,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
195,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
196,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
197,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
198,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
199,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
200,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
201,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
202,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
203,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
204,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
205,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
206,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
207,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
208,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
209,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
210,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
211,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
212,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
213,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
214,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
215,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
216,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
217,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
218,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
219,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
220,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
221,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
222,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
223,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
224,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
225,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
226,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
227,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
228,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
229,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
230,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
231,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
232,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
233,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
234,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
235,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
236,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
237,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
238,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
239,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
240,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
241,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
242,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
243,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
244,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
245,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
246,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
247,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
248,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
249,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
250,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
251,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
252,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
253,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
254,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
255,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
256,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
257,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
258,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
259,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
260,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
261,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
262,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
263,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
264,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
265,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
266,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
267,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
268,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
269,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
270,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
271,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
272,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
273,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
274,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
275,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
276,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
277,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
278,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
279,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
280,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
281,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
282,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
283,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
284,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
285,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
286,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
287,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
288,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
289,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
290,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
291,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
292,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
293,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
294,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
295,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
296,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
297,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
298,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
299,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
300,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
301,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
302,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
303,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
304,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
305,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
306,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
307,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
308,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
309,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
310,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
311,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
312,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
313,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
314,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
315,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
316,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
317,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
318,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
319,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
320,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
321,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
322,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
323,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
324,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
325,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
326,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
327,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
328,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
329,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
330,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
331,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
332,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
333,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
334,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
335,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
336,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
337,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
338,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
339,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
340,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
341,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
342,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
343,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
344,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
345,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
346,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
347,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
348,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
349,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
350,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
351,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
352,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
353,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
354,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
355,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
356,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
357,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
358,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
359,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
