step,ego_action_idx,ego_action,p0_pos,p0_orient,p0_held,p1_pos,p1_orient,p1_held,objects_before,pots_before,cum_sparse_before,cum_shaped_before,partner_action_idx,partner_action,reward,sparse_reward,built_in_shaped_reward,custom_shaped_reward,cum_sparse_after,cum_shaped_after,delivery_event,p0_pos_after,p0_held_after,p1_pos_after,p1_held_after,objects_after,pots_after
64,5,interact,"(3, 1)","(0, -1)",onion,"(1, 3)","(0, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty",20.0,23.0,2,"(1, 0)",3.078,0.0,3.0,0.07800000000000001,20.0,26.0,False,"(3, 1)",,"(1, 3)",onion,"(3, 0):soup('onion', 3, 1)","(3, 0):soup('onion', 3, 1);(4, 1):empty"
65,1,"(0, 1)","(3, 1)","(0, -1)",,"(1, 3)","(1, 0)",onion,"(3, 0):soup('onion', 3, 1)","(3, 0):soup('onion', 3, 1);(4, 1):empty",20.0,26.0,4,"(0, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,20.0,26.0,False,"(3, 2)",,"(1, 3)",onion,"(3, 0):soup('onion', 3, 2)","(3, 0):soup('onion', 3, 2);(4, 1):empty"
66,3,"(-1, 0)","(3, 2)","(0, 1)",,"(1, 3)","(1, 0)",onion,"(3, 0):soup('onion', 3, 2)","(3, 0):soup('onion', 3, 2);(4, 1):empty",20.0,26.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,20.0,26.0,False,"(3, 2)",,"(1, 3)",,"(2, 3):onion;(3, 0):soup('onion', 3, 3)","(3, 0):soup('onion', 3, 3);(4, 1):empty"
67,5,interact,"(3, 2)","(-1, 0)",,"(1, 3)","(1, 0)",,"(2, 3):onion;(3, 0):soup('onion', 3, 3)","(3, 0):soup('onion', 3, 3);(4, 1):empty",20.0,26.0,3,"(-1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,20.0,26.0,False,"(3, 2)",,"(1, 3)",,"(2, 3):onion;(3, 0):soup('onion', 3, 4)","(3, 0):soup('onion', 3, 4);(4, 1):empty"
68,5,interact,"(3, 2)","(-1, 0)",,"(1, 3)","(-1, 0)",,"(2, 3):onion;(3, 0):soup('onion', 3, 4)","(3, 0):soup('onion', 3, 4);(4, 1):empty",20.0,26.0,5,interact,2.998,0.0,3.0,-0.0020000000000000018,20.0,29.0,False,"(3, 2)",,"(1, 3)",dish,"(2, 3):onion;(3, 0):soup('onion', 3, 5)","(3, 0):soup('onion', 3, 5);(4, 1):empty"
69,5,interact,"(3, 2)","(-1, 0)",,"(1, 3)","(-1, 0)",dish,"(2, 3):onion;(3, 0):soup('onion', 3, 5)","(3, 0):soup('onion', 3, 5);(4, 1):empty",20.0,29.0,0,"(0, -1)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,20.0,29.0,False,"(3, 2)",,"(1, 2)",dish,"(2, 3):onion;(3, 0):soup('onion', 3, 6)","(3, 0):soup('onion', 3, 6);(4, 1):empty"
70,5,interact,"(3, 2)","(-1, 0)",,"(1, 2)","(0, -1)",dish,"(2, 3):onion;(3, 0):soup('onion', 3, 6)","(3, 0):soup('onion', 3, 6);(4, 1):empty",20.0,29.0,2,"(1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,20.0,29.0,False,"(3, 2)",,"(1, 2)",dish,"(2, 3):onion;(3, 0):soup('onion', 3, 7)","(3, 0):soup('onion', 3, 7);(4, 1):empty"
71,5,interact,"(3, 2)","(-1, 0)",,"(1, 2)","(1, 0)",dish,"(2, 3):onion;(3, 0):soup('onion', 3, 7)","(3, 0):soup('onion', 3, 7);(4, 1):empty",20.0,29.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,20.0,29.0,False,"(3, 2)",,"(1, 2)",,"(2, 2):dish;(2, 3):onion;(3, 0):soup('onion', 3, 8)","(3, 0):soup('onion', 3, 8);(4, 1):empty"
72,5,interact,"(3, 2)","(-1, 0)",,"(1, 2)","(1, 0)",,"(2, 2):dish;(2, 3):onion;(3, 0):soup('onion', 3, 8)","(3, 0):soup('onion', 3, 8);(4, 1):empty",20.0,29.0,3,"(-1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,20.0,29.0,False,"(3, 2)",dish,"(1, 2)",,"(2, 3):onion;(3, 0):soup('onion', 3, 9)","(3, 0):soup('onion', 3, 9);(4, 1):empty"
73,0,"(0, -1)","(3, 2)","(-1, 0)",dish,"(1, 2)","(-1, 0)",,"(2, 3):onion;(3, 0):soup('onion', 3, 9)","(3, 0):soup('onion', 3, 9);(4, 1):empty",20.0,29.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,20.0,29.0,False,"(3, 1)",dish,"(1, 2)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 10)","(3, 0):soup('onion', 3, 10);(4, 1):empty"
74,5,interact,"(3, 1)","(0, -1)",dish,"(1, 2)","(-1, 0)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 10)","(3, 0):soup('onion', 3, 10);(4, 1):empty",20.0,29.0,4,"(0, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,20.0,29.0,False,"(3, 1)",dish,"(1, 2)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 11)","(3, 0):soup('onion', 3, 11);(4, 1):empty"
75,5,interact,"(3, 1)","(0, -1)",dish,"(1, 2)","(-1, 0)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 11)","(3, 0):soup('onion', 3, 11);(4, 1):empty",20.0,29.0,4,"(0, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,20.0,29.0,False,"(3, 1)",dish,"(1, 2)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 12)","(3, 0):soup('onion', 3, 12);(4, 1):empty"
76,5,interact,"(3, 1)","(0, -1)",dish,"(1, 2)","(-1, 0)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 12)","(3, 0):soup('onion', 3, 12);(4, 1):empty",20.0,29.0,4,"(0, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,20.0,29.0,False,"(3, 1)",dish,"(1, 2)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 13)","(3, 0):soup('onion', 3, 13);(4, 1):empty"
77,5,interact,"(3, 1)","(0, -1)",dish,"(1, 2)","(-1, 0)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 13)","(3, 0):soup('onion', 3, 13);(4, 1):empty",20.0,29.0,4,"(0, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,20.0,29.0,False,"(3, 1)",dish,"(1, 2)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 14)","(3, 0):soup('onion', 3, 14);(4, 1):empty"
78,5,interact,"(3, 1)","(0, -1)",dish,"(1, 2)","(-1, 0)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 14)","(3, 0):soup('onion', 3, 14);(4, 1):empty",20.0,29.0,4,"(0, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,20.0,29.0,False,"(3, 1)",dish,"(1, 2)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 15)","(3, 0):soup('onion', 3, 15);(4, 1):empty"
79,5,interact,"(3, 1)","(0, -1)",dish,"(1, 2)","(-1, 0)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 15)","(3, 0):soup('onion', 3, 15);(4, 1):empty",20.0,29.0,4,"(0, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,20.0,29.0,False,"(3, 1)",dish,"(1, 2)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 16)","(3, 0):soup('onion', 3, 16);(4, 1):empty"
80,5,interact,"(3, 1)","(0, -1)",dish,"(1, 2)","(-1, 0)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 16)","(3, 0):soup('onion', 3, 16);(4, 1):empty",20.0,29.0,4,"(0, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,20.0,29.0,False,"(3, 1)",dish,"(1, 2)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 17)","(3, 0):soup('onion', 3, 17);(4, 1):empty"
81,5,interact,"(3, 1)","(0, -1)",dish,"(1, 2)","(-1, 0)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 17)","(3, 0):soup('onion', 3, 17);(4, 1):empty",20.0,29.0,4,"(0, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,20.0,29.0,False,"(3, 1)",dish,"(1, 2)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 18)","(3, 0):soup('onion', 3, 18);(4, 1):empty"
82,5,interact,"(3, 1)","(0, -1)",dish,"(1, 2)","(-1, 0)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 18)","(3, 0):soup('onion', 3, 18);(4, 1):empty",20.0,29.0,4,"(0, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,20.0,29.0,False,"(3, 1)",dish,"(1, 2)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 19)","(3, 0):soup('onion', 3, 19);(4, 1):empty"
83,5,interact,"(3, 1)","(0, -1)",dish,"(1, 2)","(-1, 0)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 19)","(3, 0):soup('onion', 3, 19);(4, 1):empty",20.0,29.0,4,"(0, 0)",0.09699999999999998,0.0,0.0,0.09699999999999998,20.0,29.0,False,"(3, 1)",dish,"(1, 2)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 20);(4, 1):empty"
84,5,interact,"(3, 1)","(0, -1)",dish,"(1, 2)","(-1, 0)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 20);(4, 1):empty",20.0,29.0,4,"(0, 0)",5.0663,0.0,5.0,0.06630000000000003,20.0,34.0,False,"(3, 1)","soup('onion', 3, 20)","(1, 2)",onion,"(2, 3):onion","(3, 0):empty;(4, 1):empty"
85,1,"(0, 1)","(3, 1)","(0, -1)","soup('onion', 3, 20)","(1, 2)","(-1, 0)",onion,"(2, 3):onion","(3, 0):empty;(4, 1):empty",20.0,34.0,4,"(0, 0)",0.006199999999999983,0.0,0.0,0.006199999999999983,20.0,34.0,False,"(3, 2)","soup('onion', 3, 20)","(1, 2)",onion,"(2, 3):onion","(3, 0):empty;(4, 1):empty"
86,1,"(0, 1)","(3, 2)","(0, 1)","soup('onion', 3, 20)","(1, 2)","(-1, 0)",onion,"(2, 3):onion","(3, 0):empty;(4, 1):empty",20.0,34.0,1,"(0, 1)",0.006099999999999994,0.0,0.0,0.006099999999999994,20.0,34.0,False,"(3, 3)","soup('onion', 3, 20)","(1, 3)",onion,"(2, 3):onion","(3, 0):empty;(4, 1):empty"
87,5,interact,"(3, 3)","(0, 1)","soup('onion', 3, 20)","(1, 3)","(0, 1)",onion,"(2, 3):onion","(3, 0):empty;(4, 1):empty",20.0,34.0,2,"(1, 0)",19.61,20.0,0.0,-0.39,40.0,34.0,True,"(3, 3)",,"(1, 3)",onion,"(2, 3):onion","(3, 0):empty;(4, 1):empty"
88,3,"(-1, 0)","(3, 3)","(0, 1)",,"(1, 3)","(1, 0)",onion,"(2, 3):onion","(3, 0):empty;(4, 1):empty",40.0,34.0,5,interact,0.0,0.0,0.0,0.0,40.0,34.0,False,"(3, 3)",,"(1, 3)",onion,"(2, 3):onion","(3, 0):empty;(4, 1):empty"
89,5,interact,"(3, 3)","(-1, 0)",,"(1, 3)","(1, 0)",onion,"(2, 3):onion","(3, 0):empty;(4, 1):empty",40.0,34.0,5,interact,0.0,0.0,0.0,0.0,40.0,34.0,False,"(3, 3)",onion,"(1, 3)",,"(2, 3):onion","(3, 0):empty;(4, 1):empty"
90,0,"(0, -1)","(3, 3)","(-1, 0)",onion,"(1, 3)","(1, 0)",,"(2, 3):onion","(3, 0):empty;(4, 1):empty",40.0,34.0,0,"(0, -1)",0.0,0.0,0.0,0.0,40.0,34.0,False,"(3, 2)",onion,"(1, 2)",,"(2, 3):onion","(3, 0):empty;(4, 1):empty"
91,0,"(0, -1)","(3, 2)","(0, -1)",onion,"(1, 2)","(0, -1)",,"(2, 3):onion","(3, 0):empty;(4, 1):empty",40.0,34.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,40.0,34.0,False,"(3, 1)",onion,"(1, 2)",,"(2, 3):onion","(3, 0):empty;(4, 1):empty"
92,5,interact,"(3, 1)","(0, -1)",onion,"(1, 2)","(-1, 0)",,"(2, 3):onion","(3, 0):empty;(4, 1):empty",40.0,34.0,5,interact,3.0594,0.0,3.0,0.0594,40.0,37.0,False,"(3, 1)",,"(1, 2)",onion,"(2, 3):onion;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty"
93,1,"(0, 1)","(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",onion,"(2, 3):onion;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty",40.0,37.0,1,"(0, 1)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,40.0,37.0,False,"(3, 2)",,"(1, 3)",onion,"(2, 3):onion;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty"
94,1,"(0, 1)","(3, 2)","(0, 1)",,"(1, 3)","(0, 1)",onion,"(2, 3):onion;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty",40.0,37.0,2,"(1, 0)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,40.0,37.0,False,"(3, 3)",,"(1, 3)",onion,"(2, 3):onion;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty"
95,3,"(-1, 0)","(3, 3)","(0, 1)",,"(1, 3)","(1, 0)",onion,"(2, 3):onion;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty",40.0,37.0,5,interact,-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,40.0,37.0,False,"(3, 3)",,"(1, 3)",onion,"(2, 3):onion;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty"
96,5,interact,"(3, 3)","(-1, 0)",,"(1, 3)","(1, 0)",onion,"(2, 3):onion;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty",40.0,37.0,5,interact,-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,40.0,37.0,False,"(3, 3)",onion,"(1, 3)",,"(2, 3):onion;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty"
97,0,"(0, -1)","(3, 3)","(-1, 0)",onion,"(1, 3)","(1, 0)",,"(2, 3):onion;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty",40.0,37.0,0,"(0, -1)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,40.0,37.0,False,"(3, 2)",onion,"(1, 2)",,"(2, 3):onion;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty"
98,0,"(0, -1)","(3, 2)","(0, -1)",onion,"(1, 2)","(0, -1)",,"(2, 3):onion;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty",40.0,37.0,1,"(0, 1)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,40.0,37.0,False,"(3, 1)",onion,"(1, 3)",,"(2, 3):onion;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty"
99,5,interact,"(3, 1)","(0, -1)",onion,"(1, 3)","(0, 1)",,"(2, 3):onion;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty",40.0,37.0,0,"(0, -1)",3.0588,0.0,3.0,0.0588,40.0,40.0,False,"(3, 1)",,"(1, 2)",,"(2, 3):onion;(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty"
100,1,"(0, 1)","(3, 1)","(0, -1)",,"(1, 2)","(0, -1)",,"(2, 3):onion;(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty",40.0,40.0,2,"(1, 0)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,40.0,40.0,False,"(3, 2)",,"(1, 2)",,"(2, 3):onion;(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty"
101,1,"(0, 1)","(3, 2)","(0, 1)",,"(1, 2)","(1, 0)",,"(2, 3):onion;(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty",40.0,40.0,3,"(-1, 0)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,40.0,40.0,False,"(3, 3)",,"(1, 2)",,"(2, 3):onion;(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty"
102,3,"(-1, 0)","(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",,"(2, 3):onion;(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty",40.0,40.0,5,interact,-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,40.0,40.0,False,"(3, 3)",,"(1, 2)",onion,"(2, 3):onion;(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty"
103,5,interact,"(3, 3)","(-1, 0)",,"(1, 2)","(-1, 0)",onion,"(2, 3):onion;(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty",40.0,40.0,1,"(0, 1)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,40.0,40.0,False,"(3, 3)",onion,"(1, 3)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty"
104,0,"(0, -1)","(3, 3)","(-1, 0)",onion,"(1, 3)","(0, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty",40.0,40.0,2,"(1, 0)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,40.0,40.0,False,"(3, 2)",onion,"(1, 3)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty"
105,0,"(0, -1)","(3, 2)","(0, -1)",onion,"(1, 3)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty",40.0,40.0,1,"(0, 1)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,40.0,40.0,False,"(3, 1)",onion,"(1, 3)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty"
106,5,interact,"(3, 1)","(0, -1)",onion,"(1, 3)","(0, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty",40.0,40.0,2,"(1, 0)",3.078,0.0,3.0,0.07800000000000001,40.0,43.0,False,"(3, 1)",,"(1, 3)",onion,"(3, 0):soup('onion', 3, 1)","(3, 0):soup('onion', 3, 1);(4, 1):empty"
107,1,"(0, 1)","(3, 1)","(0, -1)",,"(1, 3)","(1, 0)",onion,"(3, 0):soup('onion', 3, 1)","(3, 0):soup('onion', 3, 1);(4, 1):empty",40.0,43.0,4,"(0, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,43.0,False,"(3, 2)",,"(1, 3)",onion,"(3, 0):soup('onion', 3, 2)","(3, 0):soup('onion', 3, 2);(4, 1):empty"
108,3,"(-1, 0)","(3, 2)","(0, 1)",,"(1, 3)","(1, 0)",onion,"(3, 0):soup('onion', 3, 2)","(3, 0):soup('onion', 3, 2);(4, 1):empty",40.0,43.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,43.0,False,"(3, 2)",,"(1, 3)",,"(2, 3):onion;(3, 0):soup('onion', 3, 3)","(3, 0):soup('onion', 3, 3);(4, 1):empty"
109,5,interact,"(3, 2)","(-1, 0)",,"(1, 3)","(1, 0)",,"(2, 3):onion;(3, 0):soup('onion', 3, 3)","(3, 0):soup('onion', 3, 3);(4, 1):empty",40.0,43.0,3,"(-1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,43.0,False,"(3, 2)",,"(1, 3)",,"(2, 3):onion;(3, 0):soup('onion', 3, 4)","(3, 0):soup('onion', 3, 4);(4, 1):empty"
110,5,interact,"(3, 2)","(-1, 0)",,"(1, 3)","(-1, 0)",,"(2, 3):onion;(3, 0):soup('onion', 3, 4)","(3, 0):soup('onion', 3, 4);(4, 1):empty",40.0,43.0,5,interact,2.998,0.0,3.0,-0.0020000000000000018,40.0,46.0,False,"(3, 2)",,"(1, 3)",dish,"(2, 3):onion;(3, 0):soup('onion', 3, 5)","(3, 0):soup('onion', 3, 5);(4, 1):empty"
111,5,interact,"(3, 2)","(-1, 0)",,"(1, 3)","(-1, 0)",dish,"(2, 3):onion;(3, 0):soup('onion', 3, 5)","(3, 0):soup('onion', 3, 5);(4, 1):empty",40.0,46.0,0,"(0, -1)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,46.0,False,"(3, 2)",,"(1, 2)",dish,"(2, 3):onion;(3, 0):soup('onion', 3, 6)","(3, 0):soup('onion', 3, 6);(4, 1):empty"
112,5,interact,"(3, 2)","(-1, 0)",,"(1, 2)","(0, -1)",dish,"(2, 3):onion;(3, 0):soup('onion', 3, 6)","(3, 0):soup('onion', 3, 6);(4, 1):empty",40.0,46.0,2,"(1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,46.0,False,"(3, 2)",,"(1, 2)",dish,"(2, 3):onion;(3, 0):soup('onion', 3, 7)","(3, 0):soup('onion', 3, 7);(4, 1):empty"
113,5,interact,"(3, 2)","(-1, 0)",,"(1, 2)","(1, 0)",dish,"(2, 3):onion;(3, 0):soup('onion', 3, 7)","(3, 0):soup('onion', 3, 7);(4, 1):empty",40.0,46.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,46.0,False,"(3, 2)",,"(1, 2)",,"(2, 2):dish;(2, 3):onion;(3, 0):soup('onion', 3, 8)","(3, 0):soup('onion', 3, 8);(4, 1):empty"
114,5,interact,"(3, 2)","(-1, 0)",,"(1, 2)","(1, 0)",,"(2, 2):dish;(2, 3):onion;(3, 0):soup('onion', 3, 8)","(3, 0):soup('onion', 3, 8);(4, 1):empty",40.0,46.0,3,"(-1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,46.0,False,"(3, 2)",dish,"(1, 2)",,"(2, 3):onion;(3, 0):soup('onion', 3, 9)","(3, 0):soup('onion', 3, 9);(4, 1):empty"
115,0,"(0, -1)","(3, 2)","(-1, 0)",dish,"(1, 2)","(-1, 0)",,"(2, 3):onion;(3, 0):soup('onion', 3, 9)","(3, 0):soup('onion', 3, 9);(4, 1):empty",40.0,46.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,46.0,False,"(3, 1)",dish,"(1, 2)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 10)","(3, 0):soup('onion', 3, 10);(4, 1):empty"
116,5,interact,"(3, 1)","(0, -1)",dish,"(1, 2)","(-1, 0)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 10)","(3, 0):soup('onion', 3, 10);(4, 1):empty",40.0,46.0,4,"(0, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,46.0,False,"(3, 1)",dish,"(1, 2)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 11)","(3, 0):soup('onion', 3, 11);(4, 1):empty"
117,5,interact,"(3, 1)","(0, -1)",dish,"(1, 2)","(-1, 0)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 11)","(3, 0):soup('onion', 3, 11);(4, 1):empty",40.0,46.0,4,"(0, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,46.0,False,"(3, 1)",dish,"(1, 2)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 12)","(3, 0):soup('onion', 3, 12);(4, 1):empty"
118,5,interact,"(3, 1)","(0, -1)",dish,"(1, 2)","(-1, 0)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 12)","(3, 0):soup('onion', 3, 12);(4, 1):empty",40.0,46.0,4,"(0, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,46.0,False,"(3, 1)",dish,"(1, 2)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 13)","(3, 0):soup('onion', 3, 13);(4, 1):empty"
119,5,interact,"(3, 1)","(0, -1)",dish,"(1, 2)","(-1, 0)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 13)","(3, 0):soup('onion', 3, 13);(4, 1):empty",40.0,46.0,4,"(0, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,46.0,False,"(3, 1)",dish,"(1, 2)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 14)","(3, 0):soup('onion', 3, 14);(4, 1):empty"
120,5,interact,"(3, 1)","(0, -1)",dish,"(1, 2)","(-1, 0)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 14)","(3, 0):soup('onion', 3, 14);(4, 1):empty",40.0,46.0,4,"(0, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,46.0,False,"(3, 1)",dish,"(1, 2)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 15)","(3, 0):soup('onion', 3, 15);(4, 1):empty"
121,5,interact,"(3, 1)","(0, -1)",dish,"(1, 2)","(-1, 0)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 15)","(3, 0):soup('onion', 3, 15);(4, 1):empty",40.0,46.0,4,"(0, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,46.0,False,"(3, 1)",dish,"(1, 2)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 16)","(3, 0):soup('onion', 3, 16);(4, 1):empty"
122,5,interact,"(3, 1)","(0, -1)",dish,"(1, 2)","(-1, 0)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 16)","(3, 0):soup('onion', 3, 16);(4, 1):empty",40.0,46.0,4,"(0, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,46.0,False,"(3, 1)",dish,"(1, 2)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 17)","(3, 0):soup('onion', 3, 17);(4, 1):empty"
123,5,interact,"(3, 1)","(0, -1)",dish,"(1, 2)","(-1, 0)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 17)","(3, 0):soup('onion', 3, 17);(4, 1):empty",40.0,46.0,4,"(0, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,46.0,False,"(3, 1)",dish,"(1, 2)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 18)","(3, 0):soup('onion', 3, 18);(4, 1):empty"
124,5,interact,"(3, 1)","(0, -1)",dish,"(1, 2)","(-1, 0)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 18)","(3, 0):soup('onion', 3, 18);(4, 1):empty",40.0,46.0,4,"(0, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,46.0,False,"(3, 1)",dish,"(1, 2)",onion,"(2, 3):onion;(3, 0):soup('onion', 3, 19)","(3, 0):soup('onion', 3, 19);(4, 1):empty"
