step,ego_action_idx,ego_action,p0_pos,p0_orient,p0_held,p1_pos,p1_orient,p1_held,objects_before,pots_before,cum_sparse_before,cum_shaped_before,partner_action_idx,partner_action,reward,sparse_reward,built_in_shaped_reward,custom_shaped_reward,cum_sparse_after,cum_shaped_after,delivery_event,p0_pos_after,p0_held_after,p1_pos_after,p1_held_after,objects_after,pots_after
61,0,"(0, -1)","(3, 2)","(0, -1)",onion,"(1, 3)","(0, 1)",onion,"(0, 1):dish;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty",20.0,20.0,5,interact,-0.003600000000000003,0.0,0.0,-0.003600000000000003,20.0,20.0,False,"(3, 1)",onion,"(1, 3)",onion,"(0, 1):dish;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty"
62,5,interact,"(3, 1)","(0, -1)",onion,"(1, 3)","(0, 1)",onion,"(0, 1):dish;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty",20.0,20.0,5,interact,3.3528,0.0,3.0,0.35279999999999995,20.0,23.0,False,"(3, 1)",,"(1, 3)",onion,"(0, 1):dish;(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty"
63,0,"(0, -1)","(3, 1)","(0, -1)",,"(1, 3)","(0, 1)",onion,"(0, 1):dish;(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty",20.0,23.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,20.0,23.0,False,"(3, 1)",,"(2, 3)",onion,"(0, 1):dish;(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty"
64,4,"(0, 0)","(3, 1)","(0, -1)",,"(2, 3)","(1, 0)",onion,"(0, 1):dish;(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty",20.0,23.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,20.0,23.0,False,"(3, 1)",,"(3, 3)",onion,"(0, 1):dish;(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty"
65,3,"(-1, 0)","(3, 1)","(0, -1)",,"(3, 3)","(1, 0)",onion,"(0, 1):dish;(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty",20.0,23.0,0,"(0, -1)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,20.0,23.0,False,"(2, 1)",,"(3, 2)",onion,"(0, 1):dish;(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty"
66,3,"(-1, 0)","(2, 1)","(-1, 0)",,"(3, 2)","(0, -1)",onion,"(0, 1):dish;(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty",20.0,23.0,0,"(0, -1)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,20.0,23.0,False,"(1, 1)",,"(3, 1)",onion,"(0, 1):dish;(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty"
67,3,"(-1, 0)","(1, 1)","(-1, 0)",,"(3, 1)","(0, -1)",onion,"(0, 1):dish;(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty",20.0,23.0,5,interact,3.468,0.0,3.0,0.46799999999999997,20.0,26.0,False,"(1, 1)",,"(3, 1)",,"(0, 1):dish;(3, 0):soup('onion', 3, 1)","(3, 0):soup('onion', 3, 1);(4, 1):empty"
68,1,"(0, 1)","(1, 1)","(-1, 0)",,"(3, 1)","(0, -1)",,"(0, 1):dish;(3, 0):soup('onion', 3, 1)","(3, 0):soup('onion', 3, 1);(4, 1):empty",20.0,26.0,1,"(0, 1)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,20.0,26.0,False,"(1, 2)",,"(3, 2)",,"(0, 1):dish;(3, 0):soup('onion', 3, 2)","(3, 0):soup('onion', 3, 2);(4, 1):empty"
69,3,"(-1, 0)","(1, 2)","(0, 1)",,"(3, 2)","(0, 1)",,"(0, 1):dish;(3, 0):soup('onion', 3, 2)","(3, 0):soup('onion', 3, 2);(4, 1):empty",20.0,26.0,1,"(0, 1)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,20.0,26.0,False,"(1, 2)",,"(3, 3)",,"(0, 1):dish;(3, 0):soup('onion', 3, 3)","(3, 0):soup('onion', 3, 3);(4, 1):empty"
70,5,interact,"(1, 2)","(-1, 0)",,"(3, 3)","(0, 1)",,"(0, 1):dish;(3, 0):soup('onion', 3, 3)","(3, 0):soup('onion', 3, 3);(4, 1):empty",20.0,26.0,3,"(-1, 0)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,20.0,26.0,False,"(1, 2)",dish,"(2, 3)",,"(0, 1):dish;(3, 0):soup('onion', 3, 4)","(3, 0):soup('onion', 3, 4);(4, 1):empty"
71,2,"(1, 0)","(1, 2)","(-1, 0)",dish,"(2, 3)","(-1, 0)",,"(0, 1):dish;(3, 0):soup('onion', 3, 4)","(3, 0):soup('onion', 3, 4);(4, 1):empty",20.0,26.0,1,"(0, 1)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,20.0,26.0,False,"(1, 2)",dish,"(2, 3)",,"(0, 1):dish;(3, 0):soup('onion', 3, 5)","(3, 0):soup('onion', 3, 5);(4, 1):empty"
72,0,"(0, -1)","(1, 2)","(1, 0)",dish,"(2, 3)","(0, 1)",,"(0, 1):dish;(3, 0):soup('onion', 3, 5)","(3, 0):soup('onion', 3, 5);(4, 1):empty",20.0,26.0,3,"(-1, 0)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,20.0,26.0,False,"(1, 1)",dish,"(1, 3)",,"(0, 1):dish;(3, 0):soup('onion', 3, 6)","(3, 0):soup('onion', 3, 6);(4, 1):empty"
73,2,"(1, 0)","(1, 1)","(0, -1)",dish,"(1, 3)","(-1, 0)",,"(0, 1):dish;(3, 0):soup('onion', 3, 6)","(3, 0):soup('onion', 3, 6);(4, 1):empty",20.0,26.0,5,interact,-0.01200000000000001,0.0,0.0,-0.01200000000000001,20.0,26.0,False,"(2, 1)",dish,"(1, 3)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 7)","(3, 0):soup('onion', 3, 7);(4, 1):empty"
74,1,"(0, 1)","(2, 1)","(1, 0)",dish,"(1, 3)","(-1, 0)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 7)","(3, 0):soup('onion', 3, 7);(4, 1):empty",20.0,26.0,5,interact,-0.01200000000000001,0.0,0.0,-0.01200000000000001,20.0,26.0,False,"(2, 1)",dish,"(1, 3)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 8)","(3, 0):soup('onion', 3, 8);(4, 1):empty"
75,2,"(1, 0)","(2, 1)","(0, 1)",dish,"(1, 3)","(-1, 0)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 8)","(3, 0):soup('onion', 3, 8);(4, 1):empty",20.0,26.0,1,"(0, 1)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,20.0,26.0,False,"(3, 1)",dish,"(1, 3)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 9)","(3, 0):soup('onion', 3, 9);(4, 1):empty"
76,4,"(0, 0)","(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 9)","(3, 0):soup('onion', 3, 9);(4, 1):empty",20.0,26.0,5,interact,-0.01200000000000001,0.0,0.0,-0.01200000000000001,20.0,26.0,False,"(3, 1)",dish,"(1, 3)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 10)","(3, 0):soup('onion', 3, 10);(4, 1):empty"
77,4,"(0, 0)","(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 10)","(3, 0):soup('onion', 3, 10);(4, 1):empty",20.0,26.0,5,interact,-0.01200000000000001,0.0,0.0,-0.01200000000000001,20.0,26.0,False,"(3, 1)",dish,"(1, 3)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 11)","(3, 0):soup('onion', 3, 11);(4, 1):empty"
78,4,"(0, 0)","(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 11)","(3, 0):soup('onion', 3, 11);(4, 1):empty",20.0,26.0,5,interact,-0.01200000000000001,0.0,0.0,-0.01200000000000001,20.0,26.0,False,"(3, 1)",dish,"(1, 3)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 12)","(3, 0):soup('onion', 3, 12);(4, 1):empty"
79,4,"(0, 0)","(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 12)","(3, 0):soup('onion', 3, 12);(4, 1):empty",20.0,26.0,5,interact,-0.01200000000000001,0.0,0.0,-0.01200000000000001,20.0,26.0,False,"(3, 1)",dish,"(1, 3)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 13)","(3, 0):soup('onion', 3, 13);(4, 1):empty"
80,4,"(0, 0)","(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 13)","(3, 0):soup('onion', 3, 13);(4, 1):empty",20.0,26.0,5,interact,-0.01200000000000001,0.0,0.0,-0.01200000000000001,20.0,26.0,False,"(3, 1)",dish,"(1, 3)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 14)","(3, 0):soup('onion', 3, 14);(4, 1):empty"
81,4,"(0, 0)","(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 14)","(3, 0):soup('onion', 3, 14);(4, 1):empty",20.0,26.0,5,interact,-0.01200000000000001,0.0,0.0,-0.01200000000000001,20.0,26.0,False,"(3, 1)",dish,"(1, 3)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 15)","(3, 0):soup('onion', 3, 15);(4, 1):empty"
82,4,"(0, 0)","(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 15)","(3, 0):soup('onion', 3, 15);(4, 1):empty",20.0,26.0,5,interact,-0.01200000000000001,0.0,0.0,-0.01200000000000001,20.0,26.0,False,"(3, 1)",dish,"(1, 3)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 16)","(3, 0):soup('onion', 3, 16);(4, 1):empty"
83,4,"(0, 0)","(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 16)","(3, 0):soup('onion', 3, 16);(4, 1):empty",20.0,26.0,5,interact,-0.01200000000000001,0.0,0.0,-0.01200000000000001,20.0,26.0,False,"(3, 1)",dish,"(1, 3)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 17)","(3, 0):soup('onion', 3, 17);(4, 1):empty"
84,4,"(0, 0)","(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 17)","(3, 0):soup('onion', 3, 17);(4, 1):empty",20.0,26.0,5,interact,-0.01200000000000001,0.0,0.0,-0.01200000000000001,20.0,26.0,False,"(3, 1)",dish,"(1, 3)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 18)","(3, 0):soup('onion', 3, 18);(4, 1):empty"
85,4,"(0, 0)","(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 18)","(3, 0):soup('onion', 3, 18);(4, 1):empty",20.0,26.0,5,interact,-0.01200000000000001,0.0,0.0,-0.01200000000000001,20.0,26.0,False,"(3, 1)",dish,"(1, 3)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 19)","(3, 0):soup('onion', 3, 19);(4, 1):empty"
86,4,"(0, 0)","(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 19)","(3, 0):soup('onion', 3, 19);(4, 1):empty",20.0,26.0,5,interact,0.5819999999999999,0.0,0.0,0.5819999999999999,20.0,26.0,False,"(3, 1)",dish,"(1, 3)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 20);(4, 1):empty"
87,0,"(0, -1)","(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 20);(4, 1):empty",20.0,26.0,4,"(0, 0)",-0.018000000000000148,0.0,0.0,-0.018000000000000148,20.0,26.0,False,"(3, 1)",dish,"(1, 3)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 20);(4, 1):empty"
88,5,interact,"(3, 1)","(0, -1)",dish,"(1, 3)","(0, 1)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 20);(4, 1):empty",20.0,26.0,2,"(1, 0)",5.3384,0.0,5.0,0.33840000000000003,20.0,31.0,False,"(3, 1)","soup('onion', 3, 20)","(2, 3)",onion,"(0, 1):dish","(3, 0):empty;(4, 1):empty"
89,3,"(-1, 0)","(3, 1)","(0, -1)","soup('onion', 3, 20)","(2, 3)","(1, 0)",onion,"(0, 1):dish","(3, 0):empty;(4, 1):empty",20.0,31.0,2,"(1, 0)",0.0378000000000001,0.0,0.0,0.0378000000000001,20.0,31.0,False,"(2, 1)","soup('onion', 3, 20)","(3, 3)",onion,"(0, 1):dish","(3, 0):empty;(4, 1):empty"
90,1,"(0, 1)","(2, 1)","(-1, 0)","soup('onion', 3, 20)","(3, 3)","(1, 0)",onion,"(0, 1):dish","(3, 0):empty;(4, 1):empty",20.0,31.0,0,"(0, -1)",-0.022199999999999952,0.0,0.0,-0.022199999999999952,20.0,31.0,False,"(2, 1)","soup('onion', 3, 20)","(3, 2)",onion,"(0, 1):dish","(3, 0):empty;(4, 1):empty"
91,3,"(-1, 0)","(2, 1)","(0, 1)","soup('onion', 3, 20)","(3, 2)","(0, -1)",onion,"(0, 1):dish","(3, 0):empty;(4, 1):empty",20.0,31.0,0,"(0, -1)",-0.08160000000000008,0.0,0.0,-0.08160000000000008,20.0,31.0,False,"(1, 1)","soup('onion', 3, 20)","(3, 1)",onion,"(0, 1):dish","(3, 0):empty;(4, 1):empty"
92,1,"(0, 1)","(1, 1)","(-1, 0)","soup('onion', 3, 20)","(3, 1)","(0, -1)",onion,"(0, 1):dish","(3, 0):empty;(4, 1):empty",20.0,31.0,5,interact,3.3941999999999997,0.0,3.0,0.3941999999999997,20.0,34.0,False,"(1, 2)","soup('onion', 3, 20)","(3, 1)",,"(0, 1):dish;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty"
93,1,"(0, 1)","(1, 2)","(0, 1)","soup('onion', 3, 20)","(3, 1)","(0, -1)",,"(0, 1):dish;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty",20.0,34.0,5,interact,0.033600000000000026,0.0,0.0,0.033600000000000026,20.0,34.0,False,"(1, 3)","soup('onion', 3, 20)","(3, 1)",,"(0, 1):dish;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty"
94,2,"(1, 0)","(1, 3)","(0, 1)","soup('onion', 3, 20)","(3, 1)","(0, -1)",,"(0, 1):dish;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty",20.0,34.0,3,"(-1, 0)",-0.002639999999999709,0.0,0.0,-0.002639999999999709,20.0,34.0,False,"(2, 3)","soup('onion', 3, 20)","(2, 1)",,"(0, 1):dish;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty"
95,1,"(0, 1)","(2, 3)","(1, 0)","soup('onion', 3, 20)","(2, 1)","(-1, 0)",,"(0, 1):dish;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty",20.0,34.0,3,"(-1, 0)",-0.062280000000000335,0.0,0.0,-0.062280000000000335,20.0,34.0,False,"(2, 3)","soup('onion', 3, 20)","(1, 1)",,"(0, 1):dish;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty"
96,5,interact,"(2, 3)","(0, 1)","soup('onion', 3, 20)","(1, 1)","(-1, 0)",,"(0, 1):dish;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty",20.0,34.0,0,"(0, -1)",17.7284,20.0,0.0,-2.2716,40.0,34.0,True,"(2, 3)",,"(1, 1)",,"(0, 1):dish;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty"
97,3,"(-1, 0)","(2, 3)","(0, 1)",,"(1, 1)","(0, -1)",,"(0, 1):dish;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty",40.0,34.0,0,"(0, -1)",-0.003600000000000003,0.0,0.0,-0.003600000000000003,40.0,34.0,False,"(1, 3)",,"(1, 1)",,"(0, 1):dish;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty"
98,5,interact,"(1, 3)","(-1, 0)",,"(1, 1)","(0, -1)",,"(0, 1):dish;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty",40.0,34.0,1,"(0, 1)",-0.003600000000000003,0.0,0.0,-0.003600000000000003,40.0,34.0,False,"(1, 3)",onion,"(1, 2)",,"(0, 1):dish;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty"
99,2,"(1, 0)","(1, 3)","(-1, 0)",onion,"(1, 2)","(0, 1)",,"(0, 1):dish;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty",40.0,34.0,1,"(0, 1)",-0.003600000000000003,0.0,0.0,-0.003600000000000003,40.0,34.0,False,"(2, 3)",onion,"(1, 3)",,"(0, 1):dish;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty"
100,2,"(1, 0)","(2, 3)","(1, 0)",onion,"(1, 3)","(0, 1)",,"(0, 1):dish;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty",40.0,34.0,5,interact,-0.003600000000000003,0.0,0.0,-0.003600000000000003,40.0,34.0,False,"(3, 3)",onion,"(1, 3)",onion,"(0, 1):dish;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty"
101,0,"(0, -1)","(3, 3)","(1, 0)",onion,"(1, 3)","(0, 1)",onion,"(0, 1):dish;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty",40.0,34.0,5,interact,-0.003600000000000003,0.0,0.0,-0.003600000000000003,40.0,34.0,False,"(3, 2)",onion,"(1, 3)",onion,"(0, 1):dish;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty"
102,0,"(0, -1)","(3, 2)","(0, -1)",onion,"(1, 3)","(0, 1)",onion,"(0, 1):dish;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty",40.0,34.0,5,interact,-0.003600000000000003,0.0,0.0,-0.003600000000000003,40.0,34.0,False,"(3, 1)",onion,"(1, 3)",onion,"(0, 1):dish;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty"
103,5,interact,"(3, 1)","(0, -1)",onion,"(1, 3)","(0, 1)",onion,"(0, 1):dish;(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty",40.0,34.0,5,interact,3.3528,0.0,3.0,0.35279999999999995,40.0,37.0,False,"(3, 1)",,"(1, 3)",onion,"(0, 1):dish;(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty"
104,0,"(0, -1)","(3, 1)","(0, -1)",,"(1, 3)","(0, 1)",onion,"(0, 1):dish;(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty",40.0,37.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,40.0,37.0,False,"(3, 1)",,"(2, 3)",onion,"(0, 1):dish;(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty"
105,4,"(0, 0)","(3, 1)","(0, -1)",,"(2, 3)","(1, 0)",onion,"(0, 1):dish;(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty",40.0,37.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,40.0,37.0,False,"(3, 1)",,"(3, 3)",onion,"(0, 1):dish;(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty"
106,3,"(-1, 0)","(3, 1)","(0, -1)",,"(3, 3)","(1, 0)",onion,"(0, 1):dish;(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty",40.0,37.0,0,"(0, -1)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,40.0,37.0,False,"(2, 1)",,"(3, 2)",onion,"(0, 1):dish;(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty"
107,3,"(-1, 0)","(2, 1)","(-1, 0)",,"(3, 2)","(0, -1)",onion,"(0, 1):dish;(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty",40.0,37.0,0,"(0, -1)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,40.0,37.0,False,"(1, 1)",,"(3, 1)",onion,"(0, 1):dish;(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty"
108,3,"(-1, 0)","(1, 1)","(-1, 0)",,"(3, 1)","(0, -1)",onion,"(0, 1):dish;(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):empty",40.0,37.0,5,interact,3.468,0.0,3.0,0.46799999999999997,40.0,40.0,False,"(1, 1)",,"(3, 1)",,"(0, 1):dish;(3, 0):soup('onion', 3, 1)","(3, 0):soup('onion', 3, 1);(4, 1):empty"
109,1,"(0, 1)","(1, 1)","(-1, 0)",,"(3, 1)","(0, -1)",,"(0, 1):dish;(3, 0):soup('onion', 3, 1)","(3, 0):soup('onion', 3, 1);(4, 1):empty",40.0,40.0,1,"(0, 1)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,40.0,40.0,False,"(1, 2)",,"(3, 2)",,"(0, 1):dish;(3, 0):soup('onion', 3, 2)","(3, 0):soup('onion', 3, 2);(4, 1):empty"
110,3,"(-1, 0)","(1, 2)","(0, 1)",,"(3, 2)","(0, 1)",,"(0, 1):dish;(3, 0):soup('onion', 3, 2)","(3, 0):soup('onion', 3, 2);(4, 1):empty",40.0,40.0,1,"(0, 1)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,40.0,40.0,False,"(1, 2)",,"(3, 3)",,"(0, 1):dish;(3, 0):soup('onion', 3, 3)","(3, 0):soup('onion', 3, 3);(4, 1):empty"
111,5,interact,"(1, 2)","(-1, 0)",,"(3, 3)","(0, 1)",,"(0, 1):dish;(3, 0):soup('onion', 3, 3)","(3, 0):soup('onion', 3, 3);(4, 1):empty",40.0,40.0,3,"(-1, 0)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,40.0,40.0,False,"(1, 2)",dish,"(2, 3)",,"(0, 1):dish;(3, 0):soup('onion', 3, 4)","(3, 0):soup('onion', 3, 4);(4, 1):empty"
112,2,"(1, 0)","(1, 2)","(-1, 0)",dish,"(2, 3)","(-1, 0)",,"(0, 1):dish;(3, 0):soup('onion', 3, 4)","(3, 0):soup('onion', 3, 4);(4, 1):empty",40.0,40.0,1,"(0, 1)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,40.0,40.0,False,"(1, 2)",dish,"(2, 3)",,"(0, 1):dish;(3, 0):soup('onion', 3, 5)","(3, 0):soup('onion', 3, 5);(4, 1):empty"
113,0,"(0, -1)","(1, 2)","(1, 0)",dish,"(2, 3)","(0, 1)",,"(0, 1):dish;(3, 0):soup('onion', 3, 5)","(3, 0):soup('onion', 3, 5);(4, 1):empty",40.0,40.0,3,"(-1, 0)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,40.0,40.0,False,"(1, 1)",dish,"(1, 3)",,"(0, 1):dish;(3, 0):soup('onion', 3, 6)","(3, 0):soup('onion', 3, 6);(4, 1):empty"
114,2,"(1, 0)","(1, 1)","(0, -1)",dish,"(1, 3)","(-1, 0)",,"(0, 1):dish;(3, 0):soup('onion', 3, 6)","(3, 0):soup('onion', 3, 6);(4, 1):empty",40.0,40.0,5,interact,-0.01200000000000001,0.0,0.0,-0.01200000000000001,40.0,40.0,False,"(2, 1)",dish,"(1, 3)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 7)","(3, 0):soup('onion', 3, 7);(4, 1):empty"
115,1,"(0, 1)","(2, 1)","(1, 0)",dish,"(1, 3)","(-1, 0)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 7)","(3, 0):soup('onion', 3, 7);(4, 1):empty",40.0,40.0,5,interact,-0.01200000000000001,0.0,0.0,-0.01200000000000001,40.0,40.0,False,"(2, 1)",dish,"(1, 3)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 8)","(3, 0):soup('onion', 3, 8);(4, 1):empty"
116,2,"(1, 0)","(2, 1)","(0, 1)",dish,"(1, 3)","(-1, 0)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 8)","(3, 0):soup('onion', 3, 8);(4, 1):empty",40.0,40.0,1,"(0, 1)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,40.0,40.0,False,"(3, 1)",dish,"(1, 3)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 9)","(3, 0):soup('onion', 3, 9);(4, 1):empty"
117,4,"(0, 0)","(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 9)","(3, 0):soup('onion', 3, 9);(4, 1):empty",40.0,40.0,5,interact,-0.01200000000000001,0.0,0.0,-0.01200000000000001,40.0,40.0,False,"(3, 1)",dish,"(1, 3)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 10)","(3, 0):soup('onion', 3, 10);(4, 1):empty"
118,4,"(0, 0)","(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 10)","(3, 0):soup('onion', 3, 10);(4, 1):empty",40.0,40.0,5,interact,-0.01200000000000001,0.0,0.0,-0.01200000000000001,40.0,40.0,False,"(3, 1)",dish,"(1, 3)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 11)","(3, 0):soup('onion', 3, 11);(4, 1):empty"
119,4,"(0, 0)","(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 11)","(3, 0):soup('onion', 3, 11);(4, 1):empty",40.0,40.0,5,interact,-0.01200000000000001,0.0,0.0,-0.01200000000000001,40.0,40.0,False,"(3, 1)",dish,"(1, 3)",onion,"(0, 1):dish;(3, 0):soup('onion', 3, 12)","(3, 0):soup('onion', 3, 12);(4, 1):empty"
