step,ego_action_idx,ego_action,p0_pos,p0_orient,p0_held,p1_pos,p1_orient,p1_held,objects_before,pots_before,cum_sparse_before,cum_shaped_before,partner_action_idx,partner_action,reward,sparse_reward,built_in_shaped_reward,custom_shaped_reward,cum_sparse_after,cum_shaped_after,delivery_event,p0_pos_after,p0_held_after,p1_pos_after,p1_held_after,objects_after,pots_after
59,5,interact,"(1, 2)","(-1, 0)",dish,"(3, 1)","(0, -1)",onion,"(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 1, 0)",20.0,29.0,5,interact,3.4644,0.0,3.0,0.4644,20.0,32.0,False,"(1, 2)",dish,"(3, 1)",,"(3, 0):soup('onion', 3, 1);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 1);(4, 1):soup('onion', 1, 0)"
60,1,"(0, 1)","(1, 2)","(-1, 0)",dish,"(3, 1)","(0, -1)",,"(3, 0):soup('onion', 3, 1);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 1);(4, 1):soup('onion', 1, 0)",20.0,32.0,2,"(1, 0)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,20.0,32.0,False,"(1, 3)",dish,"(3, 1)",,"(3, 0):soup('onion', 3, 2);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 2);(4, 1):soup('onion', 1, 0)"
61,2,"(1, 0)","(1, 3)","(0, 1)",dish,"(3, 1)","(1, 0)",,"(3, 0):soup('onion', 3, 2);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 2);(4, 1):soup('onion', 1, 0)",20.0,32.0,3,"(-1, 0)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,20.0,32.0,False,"(2, 3)",dish,"(2, 1)",,"(3, 0):soup('onion', 3, 3);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 3);(4, 1):soup('onion', 1, 0)"
62,2,"(1, 0)","(2, 3)","(1, 0)",dish,"(2, 1)","(-1, 0)",,"(3, 0):soup('onion', 3, 3);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 3);(4, 1):soup('onion', 1, 0)",20.0,32.0,3,"(-1, 0)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,20.0,32.0,False,"(3, 3)",dish,"(1, 1)",,"(3, 0):soup('onion', 3, 4);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 4);(4, 1):soup('onion', 1, 0)"
63,0,"(0, -1)","(3, 3)","(1, 0)",dish,"(1, 1)","(-1, 0)",,"(3, 0):soup('onion', 3, 4);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 4);(4, 1):soup('onion', 1, 0)",20.0,32.0,3,"(-1, 0)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,20.0,32.0,False,"(3, 2)",dish,"(1, 1)",,"(3, 0):soup('onion', 3, 5);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 5);(4, 1):soup('onion', 1, 0)"
64,0,"(0, -1)","(3, 2)","(0, -1)",dish,"(1, 1)","(-1, 0)",,"(3, 0):soup('onion', 3, 5);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 5);(4, 1):soup('onion', 1, 0)",20.0,32.0,1,"(0, 1)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,20.0,32.0,False,"(3, 1)",dish,"(1, 2)",,"(3, 0):soup('onion', 3, 6);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 6);(4, 1):soup('onion', 1, 0)"
65,5,interact,"(3, 1)","(0, -1)",dish,"(1, 2)","(0, 1)",,"(3, 0):soup('onion', 3, 6);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 6);(4, 1):soup('onion', 1, 0)",20.0,32.0,1,"(0, 1)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,20.0,32.0,False,"(3, 1)",dish,"(1, 3)",,"(3, 0):soup('onion', 3, 7);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 7);(4, 1):soup('onion', 1, 0)"
66,5,interact,"(3, 1)","(0, -1)",dish,"(1, 3)","(0, 1)",,"(3, 0):soup('onion', 3, 7);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 7);(4, 1):soup('onion', 1, 0)",20.0,32.0,5,interact,-0.015600000000000147,0.0,0.0,-0.015600000000000147,20.0,32.0,False,"(3, 1)",dish,"(1, 3)",onion,"(3, 0):soup('onion', 3, 8);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 8);(4, 1):soup('onion', 1, 0)"
67,5,interact,"(3, 1)","(0, -1)",dish,"(1, 3)","(0, 1)",onion,"(3, 0):soup('onion', 3, 8);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 8);(4, 1):soup('onion', 1, 0)",20.0,32.0,0,"(0, -1)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,20.0,32.0,False,"(3, 1)",dish,"(1, 2)",onion,"(3, 0):soup('onion', 3, 9);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 9);(4, 1):soup('onion', 1, 0)"
68,5,interact,"(3, 1)","(0, -1)",dish,"(1, 2)","(0, -1)",onion,"(3, 0):soup('onion', 3, 9);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 9);(4, 1):soup('onion', 1, 0)",20.0,32.0,1,"(0, 1)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,20.0,32.0,False,"(3, 1)",dish,"(1, 3)",onion,"(3, 0):soup('onion', 3, 10);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 10);(4, 1):soup('onion', 1, 0)"
69,5,interact,"(3, 1)","(0, -1)",dish,"(1, 3)","(0, 1)",onion,"(3, 0):soup('onion', 3, 10);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 10);(4, 1):soup('onion', 1, 0)",20.0,32.0,0,"(0, -1)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,20.0,32.0,False,"(3, 1)",dish,"(1, 2)",onion,"(3, 0):soup('onion', 3, 11);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 11);(4, 1):soup('onion', 1, 0)"
70,5,interact,"(3, 1)","(0, -1)",dish,"(1, 2)","(0, -1)",onion,"(3, 0):soup('onion', 3, 11);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 11);(4, 1):soup('onion', 1, 0)",20.0,32.0,1,"(0, 1)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,20.0,32.0,False,"(3, 1)",dish,"(1, 3)",onion,"(3, 0):soup('onion', 3, 12);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 12);(4, 1):soup('onion', 1, 0)"
71,5,interact,"(3, 1)","(0, -1)",dish,"(1, 3)","(0, 1)",onion,"(3, 0):soup('onion', 3, 12);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 12);(4, 1):soup('onion', 1, 0)",20.0,32.0,0,"(0, -1)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,20.0,32.0,False,"(3, 1)",dish,"(1, 2)",onion,"(3, 0):soup('onion', 3, 13);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 13);(4, 1):soup('onion', 1, 0)"
72,5,interact,"(3, 1)","(0, -1)",dish,"(1, 2)","(0, -1)",onion,"(3, 0):soup('onion', 3, 13);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 13);(4, 1):soup('onion', 1, 0)",20.0,32.0,1,"(0, 1)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,20.0,32.0,False,"(3, 1)",dish,"(1, 3)",onion,"(3, 0):soup('onion', 3, 14);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 14);(4, 1):soup('onion', 1, 0)"
73,5,interact,"(3, 1)","(0, -1)",dish,"(1, 3)","(0, 1)",onion,"(3, 0):soup('onion', 3, 14);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 14);(4, 1):soup('onion', 1, 0)",20.0,32.0,0,"(0, -1)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,20.0,32.0,False,"(3, 1)",dish,"(1, 2)",onion,"(3, 0):soup('onion', 3, 15);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 15);(4, 1):soup('onion', 1, 0)"
74,5,interact,"(3, 1)","(0, -1)",dish,"(1, 2)","(0, -1)",onion,"(3, 0):soup('onion', 3, 15);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 15);(4, 1):soup('onion', 1, 0)",20.0,32.0,1,"(0, 1)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,20.0,32.0,False,"(3, 1)",dish,"(1, 3)",onion,"(3, 0):soup('onion', 3, 16);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 16);(4, 1):soup('onion', 1, 0)"
75,5,interact,"(3, 1)","(0, -1)",dish,"(1, 3)","(0, 1)",onion,"(3, 0):soup('onion', 3, 16);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 16);(4, 1):soup('onion', 1, 0)",20.0,32.0,0,"(0, -1)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,20.0,32.0,False,"(3, 1)",dish,"(1, 2)",onion,"(3, 0):soup('onion', 3, 17);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 17);(4, 1):soup('onion', 1, 0)"
76,5,interact,"(3, 1)","(0, -1)",dish,"(1, 2)","(0, -1)",onion,"(3, 0):soup('onion', 3, 17);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 17);(4, 1):soup('onion', 1, 0)",20.0,32.0,1,"(0, 1)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,20.0,32.0,False,"(3, 1)",dish,"(1, 3)",onion,"(3, 0):soup('onion', 3, 18);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 18);(4, 1):soup('onion', 1, 0)"
77,5,interact,"(3, 1)","(0, -1)",dish,"(1, 3)","(0, 1)",onion,"(3, 0):soup('onion', 3, 18);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 18);(4, 1):soup('onion', 1, 0)",20.0,32.0,0,"(0, -1)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,20.0,32.0,False,"(3, 1)",dish,"(1, 2)",onion,"(3, 0):soup('onion', 3, 19);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 19);(4, 1):soup('onion', 1, 0)"
78,5,interact,"(3, 1)","(0, -1)",dish,"(1, 2)","(0, -1)",onion,"(3, 0):soup('onion', 3, 19);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 19);(4, 1):soup('onion', 1, 0)",20.0,32.0,1,"(0, 1)",0.5783999999999999,0.0,0.0,0.5783999999999999,20.0,32.0,False,"(3, 1)",dish,"(1, 3)",onion,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 1, 0)"
79,5,interact,"(3, 1)","(0, -1)",dish,"(1, 3)","(0, 1)",onion,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 1, 0)",20.0,32.0,5,interact,5.3347999999999995,0.0,5.0,0.3347999999999996,20.0,37.0,False,"(3, 1)","soup('onion', 3, 20)","(1, 3)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
80,3,"(-1, 0)","(3, 1)","(0, -1)","soup('onion', 3, 20)","(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",20.0,37.0,5,interact,0.03420000000000023,0.0,0.0,0.03420000000000023,20.0,37.0,False,"(2, 1)","soup('onion', 3, 20)","(1, 3)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
81,3,"(-1, 0)","(2, 1)","(-1, 0)","soup('onion', 3, 20)","(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",20.0,37.0,2,"(1, 0)",-0.0852000000000002,0.0,0.0,-0.0852000000000002,20.0,37.0,False,"(1, 1)","soup('onion', 3, 20)","(2, 3)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
82,1,"(0, 1)","(1, 1)","(-1, 0)","soup('onion', 3, 20)","(2, 3)","(1, 0)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",20.0,37.0,2,"(1, 0)",0.03420000000000023,0.0,0.0,0.03420000000000023,20.0,37.0,False,"(1, 2)","soup('onion', 3, 20)","(3, 3)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
83,1,"(0, 1)","(1, 2)","(0, 1)","soup('onion', 3, 20)","(3, 3)","(1, 0)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",20.0,37.0,0,"(0, -1)",0.033600000000000026,0.0,0.0,0.033600000000000026,20.0,37.0,False,"(1, 3)","soup('onion', 3, 20)","(3, 2)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
84,2,"(1, 0)","(1, 3)","(0, 1)","soup('onion', 3, 20)","(3, 2)","(0, -1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",20.0,37.0,0,"(0, -1)",0.03300000000000036,0.0,0.0,0.03300000000000036,20.0,37.0,False,"(2, 3)","soup('onion', 3, 20)","(3, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
85,1,"(0, 1)","(2, 3)","(1, 0)","soup('onion', 3, 20)","(3, 1)","(0, -1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",20.0,37.0,0,"(0, -1)",-0.06264000000000003,0.0,0.0,-0.06264000000000003,20.0,37.0,False,"(2, 3)","soup('onion', 3, 20)","(3, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
86,5,interact,"(2, 3)","(0, 1)","soup('onion', 3, 20)","(3, 1)","(0, -1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",20.0,37.0,0,"(0, -1)",17.6924,20.0,0.0,-2.3076000000000003,40.0,37.0,True,"(2, 3)",,"(3, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
87,3,"(-1, 0)","(2, 3)","(0, 1)",,"(3, 1)","(0, -1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",40.0,37.0,5,interact,3.3528,0.0,3.0,0.35279999999999995,40.0,40.0,False,"(1, 3)",,"(3, 1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)"
88,5,interact,"(1, 3)","(-1, 0)",,"(3, 1)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)",40.0,40.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,40.0,40.0,False,"(1, 3)",onion,"(2, 1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)"
89,2,"(1, 0)","(1, 3)","(-1, 0)",onion,"(2, 1)","(-1, 0)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)",40.0,40.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,40.0,40.0,False,"(2, 3)",onion,"(1, 1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)"
90,2,"(1, 0)","(2, 3)","(1, 0)",onion,"(1, 1)","(-1, 0)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)",40.0,40.0,0,"(0, -1)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,40.0,40.0,False,"(3, 3)",onion,"(1, 1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)"
91,0,"(0, -1)","(3, 3)","(1, 0)",onion,"(1, 1)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)",40.0,40.0,1,"(0, 1)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,40.0,40.0,False,"(3, 2)",onion,"(1, 2)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)"
92,0,"(0, -1)","(3, 2)","(0, -1)",onion,"(1, 2)","(0, 1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)",40.0,40.0,0,"(0, -1)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,40.0,40.0,False,"(3, 1)",onion,"(1, 1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)"
93,5,interact,"(3, 1)","(0, -1)",onion,"(1, 1)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)",40.0,40.0,1,"(0, 1)",3.3491999999999997,0.0,3.0,0.3491999999999999,40.0,43.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 1, 0)"
94,3,"(-1, 0)","(3, 1)","(0, -1)",,"(1, 2)","(0, 1)",,"(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 1, 0)",40.0,43.0,1,"(0, 1)",-0.01080000000000001,0.0,0.0,-0.01080000000000001,40.0,43.0,False,"(2, 1)",,"(1, 3)",,"(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 1, 0)"
95,3,"(-1, 0)","(2, 1)","(-1, 0)",,"(1, 3)","(0, 1)",,"(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 1, 0)",40.0,43.0,5,interact,-0.01080000000000001,0.0,0.0,-0.01080000000000001,40.0,43.0,False,"(1, 1)",,"(1, 3)",onion,"(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 1, 0)"
96,3,"(-1, 0)","(1, 1)","(-1, 0)",,"(1, 3)","(0, 1)",onion,"(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 1, 0)",40.0,43.0,2,"(1, 0)",-0.01080000000000001,0.0,0.0,-0.01080000000000001,40.0,43.0,False,"(1, 1)",,"(2, 3)",onion,"(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 1, 0)"
97,1,"(0, 1)","(1, 1)","(-1, 0)",,"(2, 3)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 1, 0)",40.0,43.0,2,"(1, 0)",-0.01080000000000001,0.0,0.0,-0.01080000000000001,40.0,43.0,False,"(1, 2)",,"(3, 3)",onion,"(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 1, 0)"
98,3,"(-1, 0)","(1, 2)","(0, 1)",,"(3, 3)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 1, 0)",40.0,43.0,0,"(0, -1)",-0.01080000000000001,0.0,0.0,-0.01080000000000001,40.0,43.0,False,"(1, 2)",,"(3, 2)",onion,"(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 1, 0)"
99,5,interact,"(1, 2)","(-1, 0)",,"(3, 2)","(0, -1)",onion,"(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 1, 0)",40.0,43.0,0,"(0, -1)",2.9892,0.0,3.0,-0.01080000000000001,40.0,46.0,False,"(1, 2)",dish,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 1, 0)"
100,5,interact,"(1, 2)","(-1, 0)",dish,"(3, 1)","(0, -1)",onion,"(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 1, 0)",40.0,46.0,5,interact,3.4644,0.0,3.0,0.4644,40.0,49.0,False,"(1, 2)",dish,"(3, 1)",,"(3, 0):soup('onion', 3, 1);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 1);(4, 1):soup('onion', 1, 0)"
101,1,"(0, 1)","(1, 2)","(-1, 0)",dish,"(3, 1)","(0, -1)",,"(3, 0):soup('onion', 3, 1);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 1);(4, 1):soup('onion', 1, 0)",40.0,49.0,2,"(1, 0)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,40.0,49.0,False,"(1, 3)",dish,"(3, 1)",,"(3, 0):soup('onion', 3, 2);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 2);(4, 1):soup('onion', 1, 0)"
102,2,"(1, 0)","(1, 3)","(0, 1)",dish,"(3, 1)","(1, 0)",,"(3, 0):soup('onion', 3, 2);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 2);(4, 1):soup('onion', 1, 0)",40.0,49.0,3,"(-1, 0)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,40.0,49.0,False,"(2, 3)",dish,"(2, 1)",,"(3, 0):soup('onion', 3, 3);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 3);(4, 1):soup('onion', 1, 0)"
103,2,"(1, 0)","(2, 3)","(1, 0)",dish,"(2, 1)","(-1, 0)",,"(3, 0):soup('onion', 3, 3);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 3);(4, 1):soup('onion', 1, 0)",40.0,49.0,3,"(-1, 0)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,40.0,49.0,False,"(3, 3)",dish,"(1, 1)",,"(3, 0):soup('onion', 3, 4);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 4);(4, 1):soup('onion', 1, 0)"
104,0,"(0, -1)","(3, 3)","(1, 0)",dish,"(1, 1)","(-1, 0)",,"(3, 0):soup('onion', 3, 4);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 4);(4, 1):soup('onion', 1, 0)",40.0,49.0,3,"(-1, 0)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,40.0,49.0,False,"(3, 2)",dish,"(1, 1)",,"(3, 0):soup('onion', 3, 5);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 5);(4, 1):soup('onion', 1, 0)"
105,0,"(0, -1)","(3, 2)","(0, -1)",dish,"(1, 1)","(-1, 0)",,"(3, 0):soup('onion', 3, 5);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 5);(4, 1):soup('onion', 1, 0)",40.0,49.0,1,"(0, 1)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,40.0,49.0,False,"(3, 1)",dish,"(1, 2)",,"(3, 0):soup('onion', 3, 6);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 6);(4, 1):soup('onion', 1, 0)"
106,5,interact,"(3, 1)","(0, -1)",dish,"(1, 2)","(0, 1)",,"(3, 0):soup('onion', 3, 6);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 6);(4, 1):soup('onion', 1, 0)",40.0,49.0,1,"(0, 1)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,40.0,49.0,False,"(3, 1)",dish,"(1, 3)",,"(3, 0):soup('onion', 3, 7);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 7);(4, 1):soup('onion', 1, 0)"
107,5,interact,"(3, 1)","(0, -1)",dish,"(1, 3)","(0, 1)",,"(3, 0):soup('onion', 3, 7);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 7);(4, 1):soup('onion', 1, 0)",40.0,49.0,5,interact,-0.015600000000000147,0.0,0.0,-0.015600000000000147,40.0,49.0,False,"(3, 1)",dish,"(1, 3)",onion,"(3, 0):soup('onion', 3, 8);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 8);(4, 1):soup('onion', 1, 0)"
108,5,interact,"(3, 1)","(0, -1)",dish,"(1, 3)","(0, 1)",onion,"(3, 0):soup('onion', 3, 8);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 8);(4, 1):soup('onion', 1, 0)",40.0,49.0,0,"(0, -1)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,40.0,49.0,False,"(3, 1)",dish,"(1, 2)",onion,"(3, 0):soup('onion', 3, 9);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 9);(4, 1):soup('onion', 1, 0)"
109,5,interact,"(3, 1)","(0, -1)",dish,"(1, 2)","(0, -1)",onion,"(3, 0):soup('onion', 3, 9);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 9);(4, 1):soup('onion', 1, 0)",40.0,49.0,1,"(0, 1)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,40.0,49.0,False,"(3, 1)",dish,"(1, 3)",onion,"(3, 0):soup('onion', 3, 10);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 10);(4, 1):soup('onion', 1, 0)"
110,5,interact,"(3, 1)","(0, -1)",dish,"(1, 3)","(0, 1)",onion,"(3, 0):soup('onion', 3, 10);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 10);(4, 1):soup('onion', 1, 0)",40.0,49.0,0,"(0, -1)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,40.0,49.0,False,"(3, 1)",dish,"(1, 2)",onion,"(3, 0):soup('onion', 3, 11);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 11);(4, 1):soup('onion', 1, 0)"
