step,ego_action_idx,ego_action,p0_pos,p0_orient,p0_held,p1_pos,p1_orient,p1_held,objects_before,pots_before,cum_sparse_before,cum_shaped_before,partner_action_idx,partner_action,reward,sparse_reward,built_in_shaped_reward,custom_shaped_reward,cum_sparse_after,cum_shaped_after,delivery_event,p0_pos_after,p0_held_after,p1_pos_after,p1_held_after,objects_after,pots_after
67,0,"(0, -1)","(2, 1)","(0, -1)",onion,"(1, 1)","(0, -1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 15)","(2, 0):soup('onion', 3, 15)",20.0,26.0,0,"(0, -1)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,20.0,26.0,False,"(2, 1)",onion,"(1, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 16)","(2, 0):soup('onion', 3, 16)"
68,0,"(0, -1)","(2, 1)","(0, -1)",onion,"(1, 1)","(0, -1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 16)","(2, 0):soup('onion', 3, 16)",20.0,26.0,0,"(0, -1)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,20.0,26.0,False,"(2, 1)",onion,"(1, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 17)","(2, 0):soup('onion', 3, 17)"
69,0,"(0, -1)","(2, 1)","(0, -1)",onion,"(1, 1)","(0, -1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 17)","(2, 0):soup('onion', 3, 17)",20.0,26.0,0,"(0, -1)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,20.0,26.0,False,"(2, 1)",onion,"(1, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 18)","(2, 0):soup('onion', 3, 18)"
70,0,"(0, -1)","(2, 1)","(0, -1)",onion,"(1, 1)","(0, -1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 18)","(2, 0):soup('onion', 3, 18)",20.0,26.0,0,"(0, -1)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,20.0,26.0,False,"(2, 1)",onion,"(1, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 19)","(2, 0):soup('onion', 3, 19)"
71,0,"(0, -1)","(2, 1)","(0, -1)",onion,"(1, 1)","(0, -1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 19)","(2, 0):soup('onion', 3, 19)",20.0,26.0,0,"(0, -1)",0.5819999999999999,0.0,0.0,0.5819999999999999,20.0,26.0,False,"(2, 1)",onion,"(1, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
72,0,"(0, -1)","(2, 1)","(0, -1)",onion,"(1, 1)","(0, -1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",-0.018000000000000148,0.0,0.0,-0.018000000000000148,20.0,26.0,False,"(2, 1)",onion,"(1, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
73,2,"(1, 0)","(2, 1)","(0, -1)",onion,"(1, 1)","(1, 0)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",-0.018000000000000148,0.0,0.0,-0.018000000000000148,20.0,26.0,False,"(3, 1)",onion,"(2, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
74,2,"(1, 0)","(3, 1)","(1, 0)",onion,"(2, 1)","(1, 0)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,0,"(0, -1)",-0.018000000000000148,0.0,0.0,-0.018000000000000148,20.0,26.0,False,"(3, 1)",onion,"(2, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
75,5,interact,"(3, 1)","(1, 0)",onion,"(2, 1)","(0, -1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,5,interact,5.3978,0.0,5.0,0.39780000000000015,20.0,31.0,False,"(3, 1)",onion,"(2, 1)","soup('onion', 3, 20)","(1, 0):dish","(2, 0):empty"
76,1,"(0, 1)","(3, 1)","(1, 0)",onion,"(2, 1)","(0, -1)","soup('onion', 3, 20)","(1, 0):dish","(2, 0):empty",20.0,31.0,2,"(1, 0)",0.0371999999999999,0.0,0.0,0.0371999999999999,20.0,31.0,False,"(3, 2)",onion,"(3, 1)","soup('onion', 3, 20)","(1, 0):dish","(2, 0):empty"
77,3,"(-1, 0)","(3, 2)","(0, 1)",onion,"(3, 1)","(1, 0)","soup('onion', 3, 20)","(1, 0):dish","(2, 0):empty",20.0,31.0,1,"(0, 1)",0.036599999999999966,0.0,0.0,0.036599999999999966,20.0,31.0,False,"(2, 2)",onion,"(3, 2)","soup('onion', 3, 20)","(1, 0):dish","(2, 0):empty"
78,0,"(0, -1)","(2, 2)","(-1, 0)",onion,"(3, 2)","(0, 1)","soup('onion', 3, 20)","(1, 0):dish","(2, 0):empty",20.0,31.0,5,interact,17.66,20.0,0.0,-2.34,40.0,31.0,True,"(2, 1)",onion,"(3, 2)",,"(1, 0):dish","(2, 0):empty"
79,5,interact,"(2, 1)","(0, -1)",onion,"(3, 2)","(0, 1)",,"(1, 0):dish","(2, 0):empty",40.0,31.0,1,"(0, 1)",3.3564,0.0,3.0,0.3564,40.0,34.0,False,"(2, 1)",,"(3, 2)",,"(1, 0):dish;(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)"
80,2,"(1, 0)","(2, 1)","(0, -1)",,"(3, 2)","(0, 1)",,"(1, 0):dish;(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)",40.0,34.0,1,"(0, 1)",-0.003600000000000003,0.0,0.0,-0.003600000000000003,40.0,34.0,False,"(3, 1)",,"(3, 2)",,"(1, 0):dish;(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)"
81,5,interact,"(3, 1)","(1, 0)",,"(3, 2)","(0, 1)",,"(1, 0):dish;(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)",40.0,34.0,1,"(0, 1)",-0.003600000000000003,0.0,0.0,-0.003600000000000003,40.0,34.0,False,"(3, 1)",onion,"(3, 2)",,"(1, 0):dish;(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)"
82,3,"(-1, 0)","(3, 1)","(1, 0)",onion,"(3, 2)","(0, 1)",,"(1, 0):dish;(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)",40.0,34.0,1,"(0, 1)",-0.003600000000000003,0.0,0.0,-0.003600000000000003,40.0,34.0,False,"(2, 1)",onion,"(3, 2)",,"(1, 0):dish;(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)"
83,0,"(0, -1)","(2, 1)","(-1, 0)",onion,"(3, 2)","(0, 1)",,"(1, 0):dish;(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)",40.0,34.0,3,"(-1, 0)",-0.003600000000000003,0.0,0.0,-0.003600000000000003,40.0,34.0,False,"(2, 1)",onion,"(2, 2)",,"(1, 0):dish;(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)"
84,5,interact,"(2, 1)","(0, -1)",onion,"(2, 2)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)",40.0,34.0,3,"(-1, 0)",3.3528,0.0,3.0,0.35279999999999995,40.0,37.0,False,"(2, 1)",,"(1, 2)",,"(1, 0):dish;(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)"
85,2,"(1, 0)","(2, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)",40.0,37.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,40.0,37.0,False,"(3, 1)",,"(1, 2)",,"(1, 0):dish;(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)"
86,5,interact,"(3, 1)","(1, 0)",,"(1, 2)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)",40.0,37.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,40.0,37.0,False,"(3, 1)",onion,"(1, 2)",,"(1, 0):dish;(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)"
87,3,"(-1, 0)","(3, 1)","(1, 0)",onion,"(1, 2)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)",40.0,37.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,40.0,37.0,False,"(2, 1)",onion,"(1, 2)",,"(1, 0):dish;(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)"
88,0,"(0, -1)","(2, 1)","(-1, 0)",onion,"(1, 2)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)",40.0,37.0,1,"(0, 1)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,40.0,37.0,False,"(2, 1)",onion,"(1, 2)",,"(1, 0):dish;(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)"
89,5,interact,"(2, 1)","(0, -1)",onion,"(1, 2)","(0, 1)",,"(1, 0):dish;(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)",40.0,37.0,4,"(0, 0)",3.468,0.0,3.0,0.46799999999999997,40.0,40.0,False,"(2, 1)",,"(1, 2)",,"(1, 0):dish;(2, 0):soup('onion', 3, 1)","(2, 0):soup('onion', 3, 1)"
90,3,"(-1, 0)","(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 1)","(2, 0):soup('onion', 3, 1)",40.0,40.0,5,interact,-0.01200000000000001,0.0,0.0,-0.01200000000000001,40.0,40.0,False,"(1, 1)",,"(1, 2)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 2)","(2, 0):soup('onion', 3, 2)"
91,2,"(1, 0)","(1, 1)","(-1, 0)",,"(1, 2)","(0, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 2)","(2, 0):soup('onion', 3, 2)",40.0,40.0,4,"(0, 0)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,40.0,40.0,False,"(2, 1)",,"(1, 2)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 3)","(2, 0):soup('onion', 3, 3)"
92,2,"(1, 0)","(2, 1)","(1, 0)",,"(1, 2)","(0, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 3)","(2, 0):soup('onion', 3, 3)",40.0,40.0,4,"(0, 0)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,40.0,40.0,False,"(3, 1)",,"(1, 2)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 4)","(2, 0):soup('onion', 3, 4)"
93,5,interact,"(3, 1)","(1, 0)",,"(1, 2)","(0, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 4)","(2, 0):soup('onion', 3, 4)",40.0,40.0,0,"(0, -1)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,40.0,40.0,False,"(3, 1)",onion,"(1, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 5)","(2, 0):soup('onion', 3, 5)"
94,3,"(-1, 0)","(3, 1)","(1, 0)",onion,"(1, 1)","(0, -1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 5)","(2, 0):soup('onion', 3, 5)",40.0,40.0,5,interact,-0.01200000000000001,0.0,0.0,-0.01200000000000001,40.0,40.0,False,"(2, 1)",onion,"(1, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 6)","(2, 0):soup('onion', 3, 6)"
95,0,"(0, -1)","(2, 1)","(-1, 0)",onion,"(1, 1)","(0, -1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 6)","(2, 0):soup('onion', 3, 6)",40.0,40.0,0,"(0, -1)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,40.0,40.0,False,"(2, 1)",onion,"(1, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 7)","(2, 0):soup('onion', 3, 7)"
96,0,"(0, -1)","(2, 1)","(0, -1)",onion,"(1, 1)","(0, -1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 7)","(2, 0):soup('onion', 3, 7)",40.0,40.0,0,"(0, -1)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,40.0,40.0,False,"(2, 1)",onion,"(1, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 8)","(2, 0):soup('onion', 3, 8)"
97,0,"(0, -1)","(2, 1)","(0, -1)",onion,"(1, 1)","(0, -1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 8)","(2, 0):soup('onion', 3, 8)",40.0,40.0,0,"(0, -1)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,40.0,40.0,False,"(2, 1)",onion,"(1, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 9)","(2, 0):soup('onion', 3, 9)"
98,0,"(0, -1)","(2, 1)","(0, -1)",onion,"(1, 1)","(0, -1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 9)","(2, 0):soup('onion', 3, 9)",40.0,40.0,0,"(0, -1)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,40.0,40.0,False,"(2, 1)",onion,"(1, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 10)","(2, 0):soup('onion', 3, 10)"
99,0,"(0, -1)","(2, 1)","(0, -1)",onion,"(1, 1)","(0, -1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 10)","(2, 0):soup('onion', 3, 10)",40.0,40.0,0,"(0, -1)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,40.0,40.0,False,"(2, 1)",onion,"(1, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 11)","(2, 0):soup('onion', 3, 11)"
100,0,"(0, -1)","(2, 1)","(0, -1)",onion,"(1, 1)","(0, -1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 11)","(2, 0):soup('onion', 3, 11)",40.0,40.0,0,"(0, -1)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,40.0,40.0,False,"(2, 1)",onion,"(1, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 12)","(2, 0):soup('onion', 3, 12)"
101,0,"(0, -1)","(2, 1)","(0, -1)",onion,"(1, 1)","(0, -1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 12)","(2, 0):soup('onion', 3, 12)",40.0,40.0,0,"(0, -1)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,40.0,40.0,False,"(2, 1)",onion,"(1, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 13)","(2, 0):soup('onion', 3, 13)"
102,0,"(0, -1)","(2, 1)","(0, -1)",onion,"(1, 1)","(0, -1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 13)","(2, 0):soup('onion', 3, 13)",40.0,40.0,0,"(0, -1)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,40.0,40.0,False,"(2, 1)",onion,"(1, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 14)","(2, 0):soup('onion', 3, 14)"
103,0,"(0, -1)","(2, 1)","(0, -1)",onion,"(1, 1)","(0, -1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 14)","(2, 0):soup('onion', 3, 14)",40.0,40.0,0,"(0, -1)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,40.0,40.0,False,"(2, 1)",onion,"(1, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 15)","(2, 0):soup('onion', 3, 15)"
104,0,"(0, -1)","(2, 1)","(0, -1)",onion,"(1, 1)","(0, -1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 15)","(2, 0):soup('onion', 3, 15)",40.0,40.0,0,"(0, -1)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,40.0,40.0,False,"(2, 1)",onion,"(1, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 16)","(2, 0):soup('onion', 3, 16)"
105,0,"(0, -1)","(2, 1)","(0, -1)",onion,"(1, 1)","(0, -1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 16)","(2, 0):soup('onion', 3, 16)",40.0,40.0,0,"(0, -1)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,40.0,40.0,False,"(2, 1)",onion,"(1, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 17)","(2, 0):soup('onion', 3, 17)"
106,0,"(0, -1)","(2, 1)","(0, -1)",onion,"(1, 1)","(0, -1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 17)","(2, 0):soup('onion', 3, 17)",40.0,40.0,0,"(0, -1)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,40.0,40.0,False,"(2, 1)",onion,"(1, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 18)","(2, 0):soup('onion', 3, 18)"
107,0,"(0, -1)","(2, 1)","(0, -1)",onion,"(1, 1)","(0, -1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 18)","(2, 0):soup('onion', 3, 18)",40.0,40.0,0,"(0, -1)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,40.0,40.0,False,"(2, 1)",onion,"(1, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 19)","(2, 0):soup('onion', 3, 19)"
108,0,"(0, -1)","(2, 1)","(0, -1)",onion,"(1, 1)","(0, -1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 19)","(2, 0):soup('onion', 3, 19)",40.0,40.0,0,"(0, -1)",0.5819999999999999,0.0,0.0,0.5819999999999999,40.0,40.0,False,"(2, 1)",onion,"(1, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
109,0,"(0, -1)","(2, 1)","(0, -1)",onion,"(1, 1)","(0, -1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",40.0,40.0,2,"(1, 0)",-0.018000000000000148,0.0,0.0,-0.018000000000000148,40.0,40.0,False,"(2, 1)",onion,"(1, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
110,2,"(1, 0)","(2, 1)","(0, -1)",onion,"(1, 1)","(1, 0)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",40.0,40.0,2,"(1, 0)",-0.018000000000000148,0.0,0.0,-0.018000000000000148,40.0,40.0,False,"(3, 1)",onion,"(2, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
111,2,"(1, 0)","(3, 1)","(1, 0)",onion,"(2, 1)","(1, 0)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",40.0,40.0,0,"(0, -1)",-0.018000000000000148,0.0,0.0,-0.018000000000000148,40.0,40.0,False,"(3, 1)",onion,"(2, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
112,5,interact,"(3, 1)","(1, 0)",onion,"(2, 1)","(0, -1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",40.0,40.0,5,interact,5.3978,0.0,5.0,0.39780000000000015,40.0,45.0,False,"(3, 1)",onion,"(2, 1)","soup('onion', 3, 20)","(1, 0):dish","(2, 0):empty"
113,1,"(0, 1)","(3, 1)","(1, 0)",onion,"(2, 1)","(0, -1)","soup('onion', 3, 20)","(1, 0):dish","(2, 0):empty",40.0,45.0,2,"(1, 0)",0.0371999999999999,0.0,0.0,0.0371999999999999,40.0,45.0,False,"(3, 2)",onion,"(3, 1)","soup('onion', 3, 20)","(1, 0):dish","(2, 0):empty"
114,3,"(-1, 0)","(3, 2)","(0, 1)",onion,"(3, 1)","(1, 0)","soup('onion', 3, 20)","(1, 0):dish","(2, 0):empty",40.0,45.0,1,"(0, 1)",0.036599999999999966,0.0,0.0,0.036599999999999966,40.0,45.0,False,"(2, 2)",onion,"(3, 2)","soup('onion', 3, 20)","(1, 0):dish","(2, 0):empty"
115,0,"(0, -1)","(2, 2)","(-1, 0)",onion,"(3, 2)","(0, 1)","soup('onion', 3, 20)","(1, 0):dish","(2, 0):empty",40.0,45.0,5,interact,17.66,20.0,0.0,-2.34,60.0,45.0,True,"(2, 1)",onion,"(3, 2)",,"(1, 0):dish","(2, 0):empty"
116,5,interact,"(2, 1)","(0, -1)",onion,"(3, 2)","(0, 1)",,"(1, 0):dish","(2, 0):empty",60.0,45.0,1,"(0, 1)",3.3564,0.0,3.0,0.3564,60.0,48.0,False,"(2, 1)",,"(3, 2)",,"(1, 0):dish;(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)"
117,2,"(1, 0)","(2, 1)","(0, -1)",,"(3, 2)","(0, 1)",,"(1, 0):dish;(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)",60.0,48.0,1,"(0, 1)",-0.003600000000000003,0.0,0.0,-0.003600000000000003,60.0,48.0,False,"(3, 1)",,"(3, 2)",,"(1, 0):dish;(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)"
118,5,interact,"(3, 1)","(1, 0)",,"(3, 2)","(0, 1)",,"(1, 0):dish;(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)",60.0,48.0,1,"(0, 1)",-0.003600000000000003,0.0,0.0,-0.003600000000000003,60.0,48.0,False,"(3, 1)",onion,"(3, 2)",,"(1, 0):dish;(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)"
119,3,"(-1, 0)","(3, 1)","(1, 0)",onion,"(3, 2)","(0, 1)",,"(1, 0):dish;(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)",60.0,48.0,1,"(0, 1)",-0.003600000000000003,0.0,0.0,-0.003600000000000003,60.0,48.0,False,"(2, 1)",onion,"(3, 2)",,"(1, 0):dish;(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)"
120,0,"(0, -1)","(2, 1)","(-1, 0)",onion,"(3, 2)","(0, 1)",,"(1, 0):dish;(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)",60.0,48.0,3,"(-1, 0)",-0.003600000000000003,0.0,0.0,-0.003600000000000003,60.0,48.0,False,"(2, 1)",onion,"(2, 2)",,"(1, 0):dish;(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)"
121,5,interact,"(2, 1)","(0, -1)",onion,"(2, 2)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)",60.0,48.0,3,"(-1, 0)",3.3528,0.0,3.0,0.35279999999999995,60.0,51.0,False,"(2, 1)",,"(1, 2)",,"(1, 0):dish;(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)"
122,2,"(1, 0)","(2, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)",60.0,51.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,60.0,51.0,False,"(3, 1)",,"(1, 2)",,"(1, 0):dish;(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)"
123,5,interact,"(3, 1)","(1, 0)",,"(1, 2)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)",60.0,51.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,60.0,51.0,False,"(3, 1)",onion,"(1, 2)",,"(1, 0):dish;(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)"
124,3,"(-1, 0)","(3, 1)","(1, 0)",onion,"(1, 2)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)",60.0,51.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,60.0,51.0,False,"(2, 1)",onion,"(1, 2)",,"(1, 0):dish;(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)"
125,0,"(0, -1)","(2, 1)","(-1, 0)",onion,"(1, 2)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)",60.0,51.0,1,"(0, 1)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,60.0,51.0,False,"(2, 1)",onion,"(1, 2)",,"(1, 0):dish;(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)"
126,5,interact,"(2, 1)","(0, -1)",onion,"(1, 2)","(0, 1)",,"(1, 0):dish;(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)",60.0,51.0,4,"(0, 0)",3.468,0.0,3.0,0.46799999999999997,60.0,54.0,False,"(2, 1)",,"(1, 2)",,"(1, 0):dish;(2, 0):soup('onion', 3, 1)","(2, 0):soup('onion', 3, 1)"
127,3,"(-1, 0)","(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 1)","(2, 0):soup('onion', 3, 1)",60.0,54.0,5,interact,-0.01200000000000001,0.0,0.0,-0.01200000000000001,60.0,54.0,False,"(1, 1)",,"(1, 2)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 2)","(2, 0):soup('onion', 3, 2)"
128,2,"(1, 0)","(1, 1)","(-1, 0)",,"(1, 2)","(0, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 2)","(2, 0):soup('onion', 3, 2)",60.0,54.0,4,"(0, 0)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,60.0,54.0,False,"(2, 1)",,"(1, 2)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 3)","(2, 0):soup('onion', 3, 3)"
129,2,"(1, 0)","(2, 1)","(1, 0)",,"(1, 2)","(0, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 3)","(2, 0):soup('onion', 3, 3)",60.0,54.0,4,"(0, 0)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,60.0,54.0,False,"(3, 1)",,"(1, 2)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 4)","(2, 0):soup('onion', 3, 4)"
130,5,interact,"(3, 1)","(1, 0)",,"(1, 2)","(0, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 4)","(2, 0):soup('onion', 3, 4)",60.0,54.0,0,"(0, -1)",-0.01200000000000001,0.0,0.0,-0.01200000000000001,60.0,54.0,False,"(3, 1)",onion,"(1, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 5)","(2, 0):soup('onion', 3, 5)"
131,3,"(-1, 0)","(3, 1)","(1, 0)",onion,"(1, 1)","(0, -1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 5)","(2, 0):soup('onion', 3, 5)",60.0,54.0,5,interact,-0.01200000000000001,0.0,0.0,-0.01200000000000001,60.0,54.0,False,"(2, 1)",onion,"(1, 1)",dish,"(1, 0):dish;(2, 0):soup('onion', 3, 6)","(2, 0):soup('onion', 3, 6)"
