step,ego_action_idx,ego_action,p0_pos,p0_orient,p0_held,p1_pos,p1_orient,p1_held,objects_before,pots_before,cum_sparse_before,cum_shaped_before,partner_action_idx,partner_action,reward,sparse_reward,built_in_shaped_reward,custom_shaped_reward,cum_sparse_after,cum_shaped_after,delivery_event,p0_pos_after,p0_held_after,p1_pos_after,p1_held_after,objects_after,pots_after
70,1,"(0, 1)","(2, 1)","(0, -1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
71,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
72,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
73,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
74,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
75,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
76,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
77,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
78,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
79,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
80,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
81,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
82,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
83,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
84,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
85,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
86,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
87,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
88,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
89,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
90,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
91,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
92,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
93,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
94,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
95,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
96,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
97,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
98,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
99,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
100,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
101,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
102,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
103,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
104,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
105,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
106,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
107,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
108,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
109,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
110,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
111,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
112,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
113,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
114,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
115,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
116,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
117,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
118,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
119,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
120,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
121,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
122,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
123,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
124,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
125,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
126,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
127,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
128,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
129,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
130,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
131,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
132,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
133,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
134,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
135,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
136,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
137,5,interact,"(2, 2)","(0, 1)",,"(2, 1)","(1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(1, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
138,5,interact,"(2, 2)","(0, 1)",,"(1, 1)","(-1, 0)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,26.0,2,"(1, 0)",0.0,0.0,0.0,0.0,20.0,26.0,False,"(2, 2)",,"(2, 1)",,"(1, 0):dish;(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
