step,ego_action_idx,ego_action,p0_pos,p0_orient,p0_held,p1_pos,p1_orient,p1_held,objects_before,pots_before,cum_sparse_before,cum_shaped_before,partner_action_idx,partner_action,reward,sparse_reward,built_in_shaped_reward,custom_shaped_reward,cum_sparse_after,cum_shaped_after,delivery_event,p0_pos_after,p0_held_after,p1_pos_after,p1_held_after,objects_after,pots_after
73,4,"(0, 0)","(1, 1)","(-1, 0)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,29.0,2,"(1, 0)",-0.003000000000000025,0.0,0.0,-0.003000000000000025,20.0,29.0,False,"(1, 1)",,"(2, 2)",dish,"(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
74,4,"(0, 0)","(1, 1)","(-1, 0)",,"(2, 2)","(1, 0)",dish,"(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,29.0,0,"(0, -1)",-0.003000000000000025,0.0,0.0,-0.003000000000000025,20.0,29.0,False,"(1, 1)",,"(2, 1)",dish,"(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
75,5,interact,"(1, 1)","(-1, 0)",,"(2, 1)","(0, -1)",dish,"(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",20.0,29.0,5,interact,5.0663,0.0,5.0,0.06630000000000003,20.0,34.0,False,"(1, 1)",onion,"(2, 1)","soup('onion', 3, 20)",,"(2, 0):empty"
76,2,"(1, 0)","(1, 1)","(-1, 0)",onion,"(2, 1)","(0, -1)","soup('onion', 3, 20)",,"(2, 0):empty",20.0,34.0,2,"(1, 0)",0.006199999999999983,0.0,0.0,0.006199999999999983,20.0,34.0,False,"(2, 1)",onion,"(3, 1)","soup('onion', 3, 20)",,"(2, 0):empty"
77,0,"(0, -1)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)","soup('onion', 3, 20)",,"(2, 0):empty",20.0,34.0,1,"(0, 1)",0.006099999999999994,0.0,0.0,0.006099999999999994,20.0,34.0,False,"(2, 1)",onion,"(3, 2)","soup('onion', 3, 20)",,"(2, 0):empty"
78,5,interact,"(2, 1)","(0, -1)",onion,"(3, 2)","(0, 1)","soup('onion', 3, 20)",,"(2, 0):empty",20.0,34.0,5,interact,22.6694,20.0,3.0,-0.3306,40.0,37.0,True,"(2, 1)",,"(3, 2)",,"(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)"
79,2,"(1, 0)","(2, 1)","(0, -1)",,"(3, 2)","(0, 1)",,"(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)",40.0,37.0,3,"(-1, 0)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,40.0,37.0,False,"(3, 1)",,"(2, 2)",,"(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)"
80,5,interact,"(3, 1)","(1, 0)",,"(2, 2)","(-1, 0)",,"(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)",40.0,37.0,1,"(0, 1)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,40.0,37.0,False,"(3, 1)",onion,"(2, 2)",,"(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)"
81,3,"(-1, 0)","(3, 1)","(1, 0)",onion,"(2, 2)","(0, 1)",,"(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)",40.0,37.0,1,"(0, 1)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,40.0,37.0,False,"(2, 1)",onion,"(2, 2)",,"(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)"
82,0,"(0, -1)","(2, 1)","(-1, 0)",onion,"(2, 2)","(0, 1)",,"(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)",40.0,37.0,0,"(0, -1)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,40.0,37.0,False,"(2, 1)",onion,"(2, 2)",,"(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)"
83,5,interact,"(2, 1)","(0, -1)",onion,"(2, 2)","(0, -1)",,"(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)",40.0,37.0,5,interact,3.0588,0.0,3.0,0.0588,40.0,40.0,False,"(2, 1)",,"(2, 2)",,"(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)"
84,2,"(1, 0)","(2, 1)","(0, -1)",,"(2, 2)","(0, -1)",,"(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)",40.0,40.0,3,"(-1, 0)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,40.0,40.0,False,"(3, 1)",,"(1, 2)",,"(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)"
85,5,interact,"(3, 1)","(1, 0)",,"(1, 2)","(-1, 0)",,"(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)",40.0,40.0,1,"(0, 1)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,40.0,40.0,False,"(3, 1)",onion,"(1, 2)",,"(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)"
86,3,"(-1, 0)","(3, 1)","(1, 0)",onion,"(1, 2)","(0, 1)",,"(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)",40.0,40.0,1,"(0, 1)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,40.0,40.0,False,"(2, 1)",onion,"(1, 2)",,"(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)"
87,0,"(0, -1)","(2, 1)","(-1, 0)",onion,"(1, 2)","(0, 1)",,"(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)",40.0,40.0,5,interact,2.9988,0.0,3.0,-0.0012000000000000012,40.0,43.0,False,"(2, 1)",onion,"(1, 2)",dish,"(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)"
88,5,interact,"(2, 1)","(0, -1)",onion,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)",40.0,43.0,5,interact,3.078,0.0,3.0,0.07800000000000001,40.0,46.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 1)","(2, 0):soup('onion', 3, 1)"
89,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 1)","(2, 0):soup('onion', 3, 1)",40.0,46.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,46.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 2)","(2, 0):soup('onion', 3, 2)"
90,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 2)","(2, 0):soup('onion', 3, 2)",40.0,46.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,46.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 3)","(2, 0):soup('onion', 3, 3)"
91,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 3)","(2, 0):soup('onion', 3, 3)",40.0,46.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,46.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 4)","(2, 0):soup('onion', 3, 4)"
92,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 4)","(2, 0):soup('onion', 3, 4)",40.0,46.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,46.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 5)","(2, 0):soup('onion', 3, 5)"
93,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 5)","(2, 0):soup('onion', 3, 5)",40.0,46.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,46.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 6)","(2, 0):soup('onion', 3, 6)"
94,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 6)","(2, 0):soup('onion', 3, 6)",40.0,46.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,46.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 7)","(2, 0):soup('onion', 3, 7)"
95,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 7)","(2, 0):soup('onion', 3, 7)",40.0,46.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,46.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 8)","(2, 0):soup('onion', 3, 8)"
96,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 8)","(2, 0):soup('onion', 3, 8)",40.0,46.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,46.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 9)","(2, 0):soup('onion', 3, 9)"
97,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 9)","(2, 0):soup('onion', 3, 9)",40.0,46.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,46.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 10)","(2, 0):soup('onion', 3, 10)"
98,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 10)","(2, 0):soup('onion', 3, 10)",40.0,46.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,46.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 11)","(2, 0):soup('onion', 3, 11)"
99,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 11)","(2, 0):soup('onion', 3, 11)",40.0,46.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,46.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 12)","(2, 0):soup('onion', 3, 12)"
100,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 12)","(2, 0):soup('onion', 3, 12)",40.0,46.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,46.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 13)","(2, 0):soup('onion', 3, 13)"
101,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 13)","(2, 0):soup('onion', 3, 13)",40.0,46.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,46.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 14)","(2, 0):soup('onion', 3, 14)"
102,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 14)","(2, 0):soup('onion', 3, 14)",40.0,46.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,46.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 15)","(2, 0):soup('onion', 3, 15)"
103,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 15)","(2, 0):soup('onion', 3, 15)",40.0,46.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,46.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 16)","(2, 0):soup('onion', 3, 16)"
104,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 16)","(2, 0):soup('onion', 3, 16)",40.0,46.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,46.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 17)","(2, 0):soup('onion', 3, 17)"
105,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 17)","(2, 0):soup('onion', 3, 17)",40.0,46.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,46.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 18)","(2, 0):soup('onion', 3, 18)"
106,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 18)","(2, 0):soup('onion', 3, 18)",40.0,46.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,40.0,46.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 19)","(2, 0):soup('onion', 3, 19)"
107,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 19)","(2, 0):soup('onion', 3, 19)",40.0,46.0,5,interact,0.09699999999999998,0.0,0.0,0.09699999999999998,40.0,46.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
108,3,"(-1, 0)","(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",40.0,46.0,5,interact,-0.003000000000000025,0.0,0.0,-0.003000000000000025,40.0,46.0,False,"(1, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
109,4,"(0, 0)","(1, 1)","(-1, 0)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",40.0,46.0,2,"(1, 0)",-0.003000000000000025,0.0,0.0,-0.003000000000000025,40.0,46.0,False,"(1, 1)",,"(2, 2)",dish,"(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
110,4,"(0, 0)","(1, 1)","(-1, 0)",,"(2, 2)","(1, 0)",dish,"(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",40.0,46.0,0,"(0, -1)",-0.003000000000000025,0.0,0.0,-0.003000000000000025,40.0,46.0,False,"(1, 1)",,"(2, 1)",dish,"(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
111,5,interact,"(1, 1)","(-1, 0)",,"(2, 1)","(0, -1)",dish,"(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",40.0,46.0,5,interact,5.0663,0.0,5.0,0.06630000000000003,40.0,51.0,False,"(1, 1)",onion,"(2, 1)","soup('onion', 3, 20)",,"(2, 0):empty"
112,2,"(1, 0)","(1, 1)","(-1, 0)",onion,"(2, 1)","(0, -1)","soup('onion', 3, 20)",,"(2, 0):empty",40.0,51.0,2,"(1, 0)",0.006199999999999983,0.0,0.0,0.006199999999999983,40.0,51.0,False,"(2, 1)",onion,"(3, 1)","soup('onion', 3, 20)",,"(2, 0):empty"
113,0,"(0, -1)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)","soup('onion', 3, 20)",,"(2, 0):empty",40.0,51.0,1,"(0, 1)",0.006099999999999994,0.0,0.0,0.006099999999999994,40.0,51.0,False,"(2, 1)",onion,"(3, 2)","soup('onion', 3, 20)",,"(2, 0):empty"
114,5,interact,"(2, 1)","(0, -1)",onion,"(3, 2)","(0, 1)","soup('onion', 3, 20)",,"(2, 0):empty",40.0,51.0,5,interact,22.6694,20.0,3.0,-0.3306,60.0,54.0,True,"(2, 1)",,"(3, 2)",,"(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)"
115,2,"(1, 0)","(2, 1)","(0, -1)",,"(3, 2)","(0, 1)",,"(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)",60.0,54.0,3,"(-1, 0)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,60.0,54.0,False,"(3, 1)",,"(2, 2)",,"(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)"
116,5,interact,"(3, 1)","(1, 0)",,"(2, 2)","(-1, 0)",,"(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)",60.0,54.0,1,"(0, 1)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,60.0,54.0,False,"(3, 1)",onion,"(2, 2)",,"(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)"
117,3,"(-1, 0)","(3, 1)","(1, 0)",onion,"(2, 2)","(0, 1)",,"(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)",60.0,54.0,1,"(0, 1)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,60.0,54.0,False,"(2, 1)",onion,"(2, 2)",,"(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)"
118,0,"(0, -1)","(2, 1)","(-1, 0)",onion,"(2, 2)","(0, 1)",,"(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)",60.0,54.0,0,"(0, -1)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,60.0,54.0,False,"(2, 1)",onion,"(2, 2)",,"(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)"
119,5,interact,"(2, 1)","(0, -1)",onion,"(2, 2)","(0, -1)",,"(2, 0):soup('onion', 1, 0)","(2, 0):soup('onion', 1, 0)",60.0,54.0,5,interact,3.0588,0.0,3.0,0.0588,60.0,57.0,False,"(2, 1)",,"(2, 2)",,"(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)"
120,2,"(1, 0)","(2, 1)","(0, -1)",,"(2, 2)","(0, -1)",,"(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)",60.0,57.0,3,"(-1, 0)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,60.0,57.0,False,"(3, 1)",,"(1, 2)",,"(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)"
121,5,interact,"(3, 1)","(1, 0)",,"(1, 2)","(-1, 0)",,"(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)",60.0,57.0,1,"(0, 1)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,60.0,57.0,False,"(3, 1)",onion,"(1, 2)",,"(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)"
122,3,"(-1, 0)","(3, 1)","(1, 0)",onion,"(1, 2)","(0, 1)",,"(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)",60.0,57.0,1,"(0, 1)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,60.0,57.0,False,"(2, 1)",onion,"(1, 2)",,"(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)"
123,0,"(0, -1)","(2, 1)","(-1, 0)",onion,"(1, 2)","(0, 1)",,"(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)",60.0,57.0,5,interact,2.9988,0.0,3.0,-0.0012000000000000012,60.0,60.0,False,"(2, 1)",onion,"(1, 2)",dish,"(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)"
124,5,interact,"(2, 1)","(0, -1)",onion,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 2, 0)","(2, 0):soup('onion', 2, 0)",60.0,60.0,5,interact,3.078,0.0,3.0,0.07800000000000001,60.0,63.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 1)","(2, 0):soup('onion', 3, 1)"
125,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 1)","(2, 0):soup('onion', 3, 1)",60.0,63.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,60.0,63.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 2)","(2, 0):soup('onion', 3, 2)"
126,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 2)","(2, 0):soup('onion', 3, 2)",60.0,63.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,60.0,63.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 3)","(2, 0):soup('onion', 3, 3)"
127,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 3)","(2, 0):soup('onion', 3, 3)",60.0,63.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,60.0,63.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 4)","(2, 0):soup('onion', 3, 4)"
128,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 4)","(2, 0):soup('onion', 3, 4)",60.0,63.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,60.0,63.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 5)","(2, 0):soup('onion', 3, 5)"
129,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 5)","(2, 0):soup('onion', 3, 5)",60.0,63.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,60.0,63.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 6)","(2, 0):soup('onion', 3, 6)"
130,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 6)","(2, 0):soup('onion', 3, 6)",60.0,63.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,60.0,63.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 7)","(2, 0):soup('onion', 3, 7)"
131,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 7)","(2, 0):soup('onion', 3, 7)",60.0,63.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,60.0,63.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 8)","(2, 0):soup('onion', 3, 8)"
132,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 8)","(2, 0):soup('onion', 3, 8)",60.0,63.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,60.0,63.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 9)","(2, 0):soup('onion', 3, 9)"
133,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 9)","(2, 0):soup('onion', 3, 9)",60.0,63.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,60.0,63.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 10)","(2, 0):soup('onion', 3, 10)"
134,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 10)","(2, 0):soup('onion', 3, 10)",60.0,63.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,60.0,63.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 11)","(2, 0):soup('onion', 3, 11)"
135,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 11)","(2, 0):soup('onion', 3, 11)",60.0,63.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,60.0,63.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 12)","(2, 0):soup('onion', 3, 12)"
136,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 12)","(2, 0):soup('onion', 3, 12)",60.0,63.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,60.0,63.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 13)","(2, 0):soup('onion', 3, 13)"
137,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 13)","(2, 0):soup('onion', 3, 13)",60.0,63.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,60.0,63.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 14)","(2, 0):soup('onion', 3, 14)"
138,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 14)","(2, 0):soup('onion', 3, 14)",60.0,63.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,60.0,63.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 15)","(2, 0):soup('onion', 3, 15)"
139,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 15)","(2, 0):soup('onion', 3, 15)",60.0,63.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,60.0,63.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 16)","(2, 0):soup('onion', 3, 16)"
140,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 16)","(2, 0):soup('onion', 3, 16)",60.0,63.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,60.0,63.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 17)","(2, 0):soup('onion', 3, 17)"
141,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 17)","(2, 0):soup('onion', 3, 17)",60.0,63.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,60.0,63.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 18)","(2, 0):soup('onion', 3, 18)"
142,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 18)","(2, 0):soup('onion', 3, 18)",60.0,63.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,60.0,63.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 19)","(2, 0):soup('onion', 3, 19)"
143,5,interact,"(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 19)","(2, 0):soup('onion', 3, 19)",60.0,63.0,5,interact,0.09699999999999998,0.0,0.0,0.09699999999999998,60.0,63.0,False,"(2, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
144,3,"(-1, 0)","(2, 1)","(0, -1)",,"(1, 2)","(0, 1)",dish,"(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)",60.0,63.0,5,interact,-0.003000000000000025,0.0,0.0,-0.003000000000000025,60.0,63.0,False,"(1, 1)",,"(1, 2)",dish,"(2, 0):soup('onion', 3, 20)","(2, 0):soup('onion', 3, 20)"
